epoch,loss,L_cut,L_orth,L_var,variance_min
1.0,223660384.0,0.12502802908420563,223660384.0,0.0,89.78148651123047
2.0,149066080.0,0.126093789935112,149066080.0,0.0,78.5323715209961
3.0,99510760.0,0.12734061479568481,99510760.0,0.0,68.79934692382812
4.0,67309400.0,0.1287657916545868,67309400.0,0.0,60.29118728637695
5.0,46625380.0,0.13033682107925415,46625380.0,0.0,53.01896286010742
6.0,33360316.0,0.13203170895576477,33360316.0,0.0,46.94552230834961
7.0,24766750.0,0.13382160663604736,24766750.0,0.0,41.96084213256836
8.0,19079942.0,0.13568221032619476,19079942.0,0.0,37.94733428955078
9.0,15202600.0,0.13758482038974762,15202600.0,0.0,34.78239440917969
10.0,12463982.0,0.13950228691101074,12463982.0,0.0,32.351593017578125
11.0,10457540.0,0.14141519367694855,10457540.0,0.0,30.528385162353516
12.0,8935655.0,0.143312469124794,8935655.0,0.0,29.203153610229492
13.0,7743449.5,0.1451796591281891,7743449.5,0.0,28.27539825439453
14.0,6784522.0,0.14701426029205322,6784522.0,0.0,27.66421127319336
15.0,5998948.0,0.1488204002380371,5998948.0,0.0,27.290302276611328
16.0,5346049.5,0.15059468150138855,5346049.5,0.0,27.084335327148438
17.0,4796705.5,0.15233591198921204,4796705.5,0.0,26.996299743652344
18.0,4329951.5,0.15404577553272247,4329951.5,0.0,26.974729537963867
19.0,3929251.75,0.1557287722826004,3929251.5,0.0,26.986597061157227
20.0,3581776.25,0.15739169716835022,3581776.0,0.0,27.008209228515625
21.0,3277291.25,0.15903696417808533,3277291.0,0.0,27.022428512573242
22.0,3007798.25,0.16066814959049225,3007798.0,0.0,27.019432067871094
23.0,2766948.25,0.16228921711444855,2766948.0,0.0,26.995655059814453
24.0,2549865.0,0.16390380263328552,2549864.75,0.0,26.951623916625977
25.0,2352712.75,0.16551487147808075,2352712.5,0.0,26.888181686401367
26.0,2172547.0,0.16712616384029388,2172546.75,0.0,26.801708221435547
27.0,2007196.75,0.1687420755624771,2007196.625,0.0,26.692829132080078
28.0,1854977.625,0.17035970091819763,1854977.5,0.0,26.565868377685547
29.0,1714604.375,0.17197763919830322,1714604.25,0.0,26.422361373901367
30.0,1585180.875,0.1736048460006714,1585180.75,0.0,26.262327194213867
31.0,1465892.625,0.175239697098732,1465892.5,0.0,26.09128189086914
32.0,1356034.375,0.17688338458538055,1356034.25,0.0,25.91036605834961
33.0,1255020.0,0.17853198945522308,1255019.875,0.0,25.723186492919922
34.0,1162291.375,0.18018105626106262,1162291.25,0.0,25.532508850097656
35.0,1077311.625,0.18183131515979767,1077311.5,0.0,25.34250831604004
36.0,999536.8125,0.18347638845443726,999536.625,0.0,25.154020309448242
37.0,928439.5,0.18511633574962616,928439.3125,0.0,24.96916389465332
38.0,863504.75,0.18674875795841217,863504.5625,0.0,24.78744888305664
39.0,804231.4375,0.18837055563926697,804231.25,0.0,24.603897094726562
40.0,750120.875,0.18997876346111298,750120.6875,0.0,24.420700073242188
41.0,700701.375,0.1915697157382965,700701.1875,0.0,24.23552131652832
42.0,655587.0625,0.19314460456371307,655586.875,0.0,24.050851821899414
43.0,614361.6875,0.19470366835594177,614361.5,0.0,23.865720748901367
44.0,576674.25,0.19624587893486023,576674.0625,0.0,23.683334350585938
45.0,542178.875,0.19776923954486847,542178.6875,0.0,23.083620071411133
46.0,510593.09375,0.19927576184272766,510592.90625,0.0,22.426197052001953
