dataset,variant,seed,n_clusters,acc,nmi,ari,elapsed,beta_mutual,beta_snn,beta_perturb,beta_uncertainty,effective_gate_max,error
Campbell,v10_nomix_init,42,14,0.268988291804263,0.3135924496342516,0.1859228002548674,961.2996034622192,2.2588460445404053,-6.786701679229736,0.9299527406692505,-1.5,0.15000000596046448,
Campbell,v10_nomix_init,123,14,0.3056139297508256,0.31338303848165217,0.20669254720243507,750.6819305419922,-0.9813607931137085,-7.625832557678223,1.0464580059051514,-1.5,0.15000000596046448,
Campbell,v10_nomix_init,7,14,0.27098969278494944,0.3237599371703772,0.16908090429694916,685.3872723579407,1.1189990043640137,-6.742071628570557,0.5241315364837646,-1.5,0.15000000596046448,
