epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0302590615593348,True,0.07884791740622411,0.07884791740622411,0.0,7288453.503663421
2,1.0040233406127945,True,0.07884791740622411,0.07884791740622411,0.0,7167217.854870796
3,1.0009512678432317,True,0.07884791740622411,0.07884791740622411,0.0,7349498.76890409
4,0.9993296564154308,True,0.07884791740622411,0.07884791740622411,0.0,7309681.715389967
5,0.998317393836517,True,0.07884791740622411,0.07884791740622411,0.0,7175193.684218407
6,0.9973910254510164,True,0.07884791740622411,0.07884791740622411,0.0,7334087.3973584175
7,0.9964779581336379,True,0.07884791740622411,0.07884791740622411,0.0,7233118.84433043
8,0.9950238584188467,True,0.07884791740622411,0.07884791740622411,0.0,7203419.96919024
9,0.9933442347939234,True,0.07884791740622411,0.07884791740622411,0.0,7271461.971164763
10,0.9912665559898226,True,0.07884791740622411,0.07884791740622411,0.0,7089912.084887087
11,0.9886587923792689,True,0.07884791740622411,0.07884791740622411,0.0,7237268.911405563
12,0.9858567259421984,True,0.07884791740622411,0.07884791740622411,0.0,7180827.198002934
13,0.9827627165263086,True,0.07884791740622411,0.07884791740622411,0.0,7253716.950875044
14,0.978672831464189,True,0.07884791740622411,0.07884791740622411,0.0,7259428.328511894
15,0.9749059853730379,True,0.07884791740622411,0.07884791740622411,0.0,7240156.673514843
16,0.9695887954231409,True,0.07884791740622411,0.07884791740622411,0.0,7177269.385113716
17,0.9665411087609286,True,0.07884791740622411,0.07884791740622411,0.0,7338695.597276807
18,0.9621067820688829,True,0.07884791740622411,0.07884791740622411,0.0,7334174.053910494
19,0.9568394762413726,True,0.07884791740622411,0.07884791740622411,0.0,7284581.887986779
20,0.9529209163693645,True,0.07884791740622411,0.07884791740622411,0.0,7301841.366560936
21,0.9480870312000221,True,0.07884791740622411,0.07884791740622411,0.0,7185126.288217068
22,0.9438520100339322,True,0.07884791740622411,0.07884791740622411,0.0,7134752.8986775875
23,0.9402468925382298,True,0.07884791740622411,0.07884791740622411,0.0,7263152.195507109
24,0.936035043374277,True,0.07884791740622411,0.07884791740622411,0.0,7129738.857052803
25,0.93332241658783,True,0.07884791740622411,0.07884791740622411,0.0,7244550.31651938
26,0.9278892352727444,True,0.07884791740622411,0.07884791740622411,0.0,7041016.819125891
27,0.9273924442624611,True,0.07884791740622411,0.07884791740622411,0.0,7222807.289262176
28,0.920789822207839,True,0.07884791740622411,0.07884791740622411,0.0,7238603.611513138
29,0.9176209563758159,True,0.07884791740622411,0.07884791740622411,0.0,7310367.233869374
30,0.9158389750930236,True,0.07884791740622411,0.07884791740622411,0.0,7183818.803024054
