epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0004072805418691,True,0.09043517962573802,0.0719175297708396,0.01851764985489843,173100.51260484755
2,0.9822927471766609,True,0.09043517962573802,0.07184951340938657,0.018585666216351444,172752.50983293355
3,0.9524921048192139,True,0.09043517962573802,0.07188703967777445,0.018548139947963574,173158.28512097895
4,0.9200021452723854,True,0.09043517962573802,0.07190814820374263,0.018527031421995396,172691.07350556552
5,0.8971806915329107,True,0.09043517962573802,0.07169315395777044,0.018742025667967576,174023.99073772132
6,0.8801033320601586,True,0.09043517962573802,0.07188547608325828,0.018549703542479735,175017.57511675358
7,0.8658491922047574,True,0.09043517962573802,0.07181042354648254,0.01862475607925548,172726.2439982593
8,0.8557273482496193,True,0.09043517962573802,0.07184091363954768,0.018594265986190333,173816.4604343921
9,0.8470983128403086,True,0.09043517962573802,0.07187296732712899,0.018562212298609028,175283.66311518848
10,0.8401655096329214,True,0.09043517962573802,0.0717431889822876,0.018691990643450417,174675.400698632
11,0.8332220344503852,True,0.09043517962573802,0.0718323138697088,0.01860286575602922,172722.71837854385
12,0.8268855041740869,True,0.09043517962573802,0.07174084359051336,0.01869433603522466,174730.55403272808
13,0.8220845837021905,True,0.09043517962573802,0.07172129865906134,0.018713880966676675,173785.70434129238
14,0.8177441888166646,True,0.09043517962573802,0.07186984013809666,0.018565339487641348,174163.22852297127
15,0.8148635840864495,True,0.09043517962573802,0.07182527769438607,0.018609901931351945,174156.97242040932
16,0.8117279850015838,True,0.09043517962573802,0.07194411087761433,0.018491068748123687,173545.01993006468
17,0.8102707277961433,True,0.09043517962573802,0.07182293230261183,0.018612247323126187,174867.37215605378
18,0.8083481183880432,True,0.09043517962573802,0.0719292567297108,0.01850592289602722,172996.0750863403
19,0.8077299494017093,True,0.09043517962573802,0.07192378414890423,0.018511395476833784,173044.7468994856
20,0.8057788951635766,True,0.09043517962573802,0.07172911663164215,0.018706062994095867,174667.45064790547
21,0.8035545393259428,True,0.09043517962573802,0.07174006179325527,0.018695117832482736,173059.66834044456
22,0.8031832331188159,True,0.09043517962573802,0.07186202216551586,0.018573157460222155,173527.4428279996
23,0.8013370912210798,True,0.09043517962573802,0.07201056364455119,0.01842461598118683,174189.83177112043
24,0.800112945526722,True,0.09043517962573802,0.0718565495847093,0.01857863004102872,173048.3030321449
25,0.7994499983854818,True,0.09043517962573802,0.07166031847293106,0.018774861152806965,173947.9591782838
26,0.79889338478531,True,0.09043517962573802,0.0718886032722906,0.018546576353447412,174522.64537198842
27,0.7966014936105584,True,0.09043517962573802,0.07205981687181026,0.01837536275392775,173315.0131842494
28,0.7965755753064793,True,0.09043517962573802,0.07199414590213149,0.018441033723606524,173411.96094338596
29,0.795227039042839,True,0.09043517962573802,0.07179400580406284,0.018641173821675173,173596.79141274095
30,0.7940753630590692,True,0.09043517962573802,0.07175257054938457,0.018682609076353447,175921.65034501255
