method,dataset,seed,status,protocol,acc,ari,ami,nmi,fmi,ri,source_sha256,error
V9,balance_scale,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.488,0.11920791843138627,0.1054502462362818,0.10832740861765909,0.4545445833218599,0.5799384615384615,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,
V9,banknote,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.5408163265306123,0.005946169868843341,0.004525869397629357,0.005052196520052731,0.5056877986186138,0.5029696780243826,ac0372ad09af9f5539448dbee76d0dd58731ec5866e8f3b8bbef6eddd5e3b6a6,
V9,banknote,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.5706997084548106,0.01923845485793973,0.01587799442678781,0.016399110014643316,0.513325275471021,0.5096394919330658,ac0372ad09af9f5539448dbee76d0dd58731ec5866e8f3b8bbef6eddd5e3b6a6,
V9,banknote,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.5510204081632653,0.009642814270331396,0.008406860487045933,0.008932045833463405,0.5087110821198638,0.5048452641450454,ac0372ad09af9f5539448dbee76d0dd58731ec5866e8f3b8bbef6eddd5e3b6a6,
V9,dim064,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.9970703125,0.9938064655994753,0.9955200861428841,0.9957099494817944,0.9941879484827323,0.9992840450879765,4d8f5b5a423353b9890b88ab5e159d34711ccdfa8888f66834b4eac143daa9c3,
V9,dim064,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",1.0,1.0,1.0,1.0,1.0,1.0,4d8f5b5a423353b9890b88ab5e159d34711ccdfa8888f66834b4eac143daa9c3,
V9,dim064,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.998046875,0.9958376434896989,0.9967150161421122,0.996854232870023,0.9960939941024846,0.9995188782991202,4d8f5b5a423353b9890b88ab5e159d34711ccdfa8888f66834b4eac143daa9c3,
V9,dim512,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",1.0,1.0,1.0,1.0,1.0,1.0,c0407915d1ba98161a0e7b298353983f6bcab6dfc3bdccadeb7d4cef2ff94c81,
V9,dim512,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",1.0,1.0,1.0,1.0,1.0,1.0,c0407915d1ba98161a0e7b298353983f6bcab6dfc3bdccadeb7d4cef2ff94c81,
V9,dim512,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",1.0,1.0,1.0,1.0,1.0,1.0,c0407915d1ba98161a0e7b298353983f6bcab6dfc3bdccadeb7d4cef2ff94c81,
