epoch,loss,L_cut,L_orth,L_var,variance_min
1.0,35.21973419189453,0.16569571197032928,35.054039001464844,0.0,0.027315542101860046
2.0,31.808391571044922,0.17277425527572632,31.635618209838867,0.0,0.024002108722925186
3.0,29.74247932434082,0.18073977530002594,29.561738967895508,0.0,0.021481521427631378
4.0,28.551239013671875,0.18904440104961395,28.362194061279297,0.0,0.01979062147438526
5.0,27.88698387145996,0.19702361524105072,27.689960479736328,0.0,0.01883990317583084
6.0,27.517093658447266,0.20411114394664764,27.3129825592041,0.0,0.018509062007069588
7.0,27.298828125,0.20989301800727844,27.08893585205078,0.0,0.01867864839732647
8.0,27.150094985961914,0.21421347558498383,26.935880661010742,0.0,0.019245324656367302
9.0,27.026668548583984,0.21709053218364716,26.80957794189453,0.0,0.020110778510570526
10.0,26.906526565551758,0.21868224442005157,26.68784523010254,0.0,0.021190758794546127
11.0,26.78005027770996,0.21922080218791962,26.560829162597656,0.0,0.022422488778829575
12.0,26.644357681274414,0.21894599497318268,26.425411224365234,0.0,0.023755276575684547
13.0,26.499893188476562,0.2181050330400467,26.281787872314453,0.0,0.025146672502160072
14.0,26.348703384399414,0.21691341698169708,26.131790161132812,0.0,0.02656455524265766
15.0,26.19338607788086,0.21554987132549286,25.97783660888672,0.0,0.027984201908111572
16.0,26.036508560180664,0.21416451036930084,25.822343826293945,0.0,0.02938762493431568
17.0,25.879806518554688,0.21290011703968048,25.666906356811523,0.0,0.030763018876314163
18.0,25.72368812561035,0.2118854969739914,25.511802673339844,0.0,0.032096099108457565
19.0,25.566987991333008,0.21122613549232483,25.355762481689453,0.0,0.03337365388870239
20.0,25.407470703125,0.21099455654621124,25.196475982666016,0.0,0.034594133496284485
21.0,25.24254608154297,0.2112201750278473,25.031326293945312,0.0,0.0357559472322464
22.0,25.070369720458984,0.21191421151161194,24.858455657958984,0.0,0.036872126162052155
23.0,24.89092254638672,0.2130432277917862,24.677879333496094,0.0,0.03796093538403511
24.0,24.705604553222656,0.2145574986934662,24.491046905517578,0.0,0.039046574383974075
25.0,24.51687240600586,0.21640737354755402,24.300464630126953,0.0,0.040145281702280045
26.0,24.327573776245117,0.21855390071868896,24.109020233154297,0.0,0.041276510804891586
27.0,24.14082908630371,0.22093963623046875,23.919889450073242,0.0,0.04246140271425247
28.0,23.95915985107422,0.22352899610996246,23.73563003540039,0.0,0.043719783425331116
29.0,23.784135818481445,0.22629742324352264,23.557838439941406,0.0,0.04506680741906166
30.0,23.616039276123047,0.22923687100410461,23.386802673339844,0.0,0.046512171626091
31.0,23.453746795654297,0.23234958946704865,23.221397399902344,0.0,0.04806053265929222
32.0,23.294519424438477,0.23565277457237244,23.058866500854492,0.0,0.049712006002664566
33.0,23.134946823120117,0.23916223645210266,22.895784378051758,0.0,0.05146542191505432
34.0,22.971790313720703,0.2428804188966751,22.728910446166992,0.0,0.05332173779606819
35.0,22.80284881591797,0.24679610133171082,22.556053161621094,0.0,0.055280208587646484
36.0,22.627349853515625,0.25088241696357727,22.376466751098633,0.0,0.0573418028652668
37.0,22.446016311645508,0.2550976872444153,22.19091796875,0.0,0.059503402560949326
38.0,22.260372161865234,0.2593879997730255,22.00098419189453,0.0,0.06176718324422836
39.0,22.071971893310547,0.26370128989219666,21.808271408081055,0.0,0.06413701921701431
40.0,21.8819637298584,0.2679976522922516,21.61396598815918,0.0,0.06661676615476608
41.0,21.690732955932617,0.2722571790218353,21.418476104736328,0.0,0.06921297311782837
42.0,21.49835205078125,0.27647432684898376,21.221878051757812,0.0,0.0719274953007698
43.0,21.30438232421875,0.2806508541107178,21.023731231689453,0.0,0.07475054264068604
44.0,21.10818862915039,0.2848012447357178,20.823387145996094,0.0,0.07767412811517715
45.0,20.90841293334961,0.28896284103393555,20.619449615478516,0.0,0.0807003527879715
46.0,20.70420265197754,0.2931576073169708,20.41104507446289,0.0,0.08382626622915268
47.0,20.495372772216797,0.29738184809684753,20.19799041748047,0.0,0.08704403042793274
48.0,20.282119750976562,0.30163565278053284,19.980484008789062,0.0,0.09036001563072205
49.0,20.065481185913086,0.3058955669403076,19.759586334228516,0.0,0.09378408640623093
50.0,19.846893310546875,0.31013476848602295,19.536758422851562,0.0,0.0973343700170517
51.0,19.628082275390625,0.31431272625923157,19.313770294189453,0.0,0.10100927203893661
52.0,19.410255432128906,0.31840643286705017,19.091848373413086,0.0,0.10481709986925125
53.0,19.193864822387695,0.3223927319049835,18.871471405029297,0.0,0.10878199338912964
54.0,18.97881317138672,0.32626858353614807,18.652544021606445,0.0,0.11291097104549408
55.0,18.764617919921875,0.3300403654575348,18.43457794189453,0.0,0.11720837652683258
56.0,18.550861358642578,0.33370569348335266,18.21715545654297,0.0,0.12168733775615692
57.0,18.337474822998047,0.3372690975666046,18.000205993652344,0.0,0.1263527274131775
58.0,18.124725341796875,0.34072843194007874,17.78399658203125,0.0,0.1311846822500229
59.0,17.91318130493164,0.34408900141716003,17.569091796875,0.0,0.1357053518295288
60.0,17.703351974487305,0.3473615050315857,17.35599136352539,0.0,0.1378646343946457
61.0,17.495529174804688,0.3505520522594452,17.144977569580078,0.0,0.14019407331943512
62.0,17.289859771728516,0.3536727726459503,16.936187744140625,0.0,0.14270266890525818
63.0,17.08601188659668,0.3567432463169098,16.72926902770996,0.0,0.14537379145622253
64.0,16.883499145507812,0.3597678244113922,16.523731231689453,0.0,0.14821046590805054
65.0,16.681835174560547,0.3627515435218811,16.31908416748047,0.0,0.15120720863342285
66.0,16.480792999267578,0.3656913638114929,16.115100860595703,0.0,0.15436294674873352
