epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0033180012556784,True,0.2693497814894636,0.11171351173371648,0.15763626975574713,151847.66585321724
2,0.9926005549357768,True,0.2693497814894636,0.11155729914990421,0.1577924823395594,152336.08249798045
3,0.9791919614163395,True,0.2693497814894636,0.11208486739703065,0.15726491409243296,152720.67139934003
4,0.9589983005633299,True,0.2693497814894636,0.1118931094348659,0.1574566720545977,152901.45266121253
5,0.9375329362478293,True,0.2693497814894636,0.11212789601293104,0.15722188547653257,152241.09791639447
6,0.9188895081651622,True,0.2693497814894636,0.11163119612068965,0.15771858536877395,151443.22012273595
7,0.9048791461520724,True,0.2693497814894636,0.11227943157327586,0.15707034991618773,153022.0474353917
8,0.8925888842093077,True,0.2693497814894636,0.11174812170737548,0.15760165978208812,153703.43047188222
9,0.8832939283144429,True,0.2693497814894636,0.11173783225574713,0.15761194923371646,152666.11414345726
10,0.8745158846807662,True,0.2693497814894636,0.111781796276341,0.1575679852131226,152633.9896810092
11,0.8686204196392805,True,0.2693497814894636,0.11176402358716475,0.15758575790229884,152636.09662522748
12,0.8599034045391156,True,0.2693497814894636,0.11193426724137931,0.15741551424808428,151570.09453881532
13,0.8566123137528869,True,0.2693497814894636,0.1118650472940613,0.1574847341954023,152270.31645337865
14,0.8527016626007256,True,0.2693497814894636,0.11168638499760536,0.15766339649185823,152671.484495949
15,0.8472903736249697,True,0.2693497814894636,0.11180424598898467,0.15754553550047892,152288.78617678583
16,0.8435964182418881,True,0.2693497814894636,0.1120390325670498,0.15731074892241378,152306.07583036274
17,0.8405119895478318,True,0.2693497814894636,0.11169386823515326,0.15765591325431033,151690.7202676311
18,0.8382624186775237,True,0.2693497814894636,0.11181453544061302,0.15753524604885058,153525.59622834623
19,0.835889052842312,True,0.2693497814894636,0.11192865481321838,0.15742112667624522,152756.25478313118
20,0.8330813207845579,True,0.2693497814894636,0.11131409392959771,0.1580356875598659,153280.28643728048
21,0.8304691559053472,True,0.2693497814894636,0.11202780771072797,0.15732197377873564,151991.52156972513
22,0.8287929433515702,True,0.2693497814894636,0.11186972431752873,0.15748005717193486,151883.11513651162
23,0.827159295822012,True,0.2693497814894636,0.11191555914750957,0.15743422234195403,153076.71933868527
24,0.8259363765917519,True,0.2693497814894636,0.11229252723898467,0.15705725425047892,153146.51185669005
25,0.8243514367903786,True,0.2693497814894636,0.1120324847341954,0.1573172967552682,153307.81834794953
26,0.8222476428952711,True,0.2693497814894636,0.11168638499760536,0.15766339649185823,153389.13259248808
27,0.8206643149313799,True,0.2693497814894636,0.11184166217672414,0.15750811931273948,152296.0007715784
28,0.8198718376086589,True,0.2693497814894636,0.11139453873323754,0.15795524275622605,151982.92182522267
29,0.8190134619844371,True,0.2693497814894636,0.11178647329980843,0.15756330818965517,153198.0252673775
30,0.8182646746379663,True,0.2693497814894636,0.11169573904454023,0.15765404244492337,152152.539239835
