dataset,role,old_b1_arm,seed,status,labels_used_for_structure,b1_metric_provenance,b1_ARI_after_fit,b1_L_rec_after_fit,b1_requested_change_ratio,b1_effective_changed_coordinate_rate,b1_support_change_ratio,b1_value_change_ratio,b1_total_absolute_change,support_p_zero_to_nonzero,support_p_nonzero_to_zero,support_change_rate,cell_nnz_before_mean,cell_nnz_before_std,cell_nnz_after_mean,cell_nnz_after_std,gene_prevalence_abs_change_mean,gene_prevalence_abs_change_max,support_jaccard_mean,support_jaccard_q05,support_entropy_before,support_entropy_after,support_cooccurrence_relative_fro_distortion,value_overlap_count,value_mean_before,value_std_before,value_mean_after,value_std_after,value_total_absolute_change,value_mean_absolute_change,high_expression_coordinate_distortion,value_before_q05,value_before_q25,value_before_q50,value_before_q75,value_before_q95,value_after_q05,value_after_q25,value_after_q50,value_after_q75,value_after_q95,value_rank_spearman,cosine_knn_jaccard_mean,cosine_knn_jaccard_q05,neighbor_rank_stability_mean,local_density_relative_change,local_density_change_q95,pairwise_distance_relative_distortion
Baron Human,support_sensitive_case,C_clean_no_corruption,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.15095366077298253,0.7355285237885244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.89764524908295,23.48864700359421,18.89764524908295,23.48864700359421,0.0,0.0,1.0,1.0,0.3531416134780666,0.3531416134780666,0.0,159704.0,43.727193235617264,249.53579228309607,43.727193235617264,249.53579228309607,0.0,0.0,0.0,-82.472314453125,-13.065294742584229,4.212182998657227,21.93058967590332,206.24651565551758,-82.472314453125,-13.065294742584229,4.212182998657227,21.93058967590332,206.24651565551758,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Baron Human,support_sensitive_case,C0_MatchedRandom,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.1253812658991943,0.7818394366163797,0.07884791740622411,0.07884791740622411,0.0429719855638386,0.022892076381493313,2114547.9399674637,0.01010327919772808,0.0014717193231570229,0.011574998520885102,18.89764524908295,23.48864700359421,20.002484913028045,25.559443796324544,0.008766529108981187,0.014791148976452492,0.9517188298997528,0.7916666666666666,0.3531416134780666,0.3722356610961124,0.0,158112.0,43.45398650303833,248.24291878181006,45.771324930981365,255.14153923552368,2114547.9428648,1.9547871025477752,9.03563594082667,-80.97848091125488,-12.94827675819397,4.17813777923584,21.549128532409668,202.95732116699102,-81.6137451171875,-17.739727020263672,5.047428131103516,20.895450592041016,222.2484893798824,0.8750953512399523,0.4573047460957101,0.0,0.7138565841482657,1.8606929779052734,3.622441530227661,0.004094298463314772
Baron Human,support_sensitive_case,C0_MatchedRandom,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.14204769807603712,0.784506837816129,0.07884791740622411,0.07884791740622411,0.0435016935865578,0.022599951189208378,2104391.5714394245,0.010042265708200214,0.0015068483019760974,0.01154911401017631,18.89764524908295,23.48864700359421,19.990178677079637,25.575538601408255,0.008733249023784168,0.014436161401017639,0.9514759290099115,0.8,0.3531416134780666,0.3722172987440153,0.0,158074.0,43.42032085155348,248.63359106578247,45.90758274426353,255.97120054536666,2104391.5693946593,1.9453980754816915,8.839105246569233,-81.01939125061034,-12.942649841308594,4.179882287979126,21.542285442352295,201.6278770446782,-81.56619491577146,-17.739727020263672,4.999159812927246,20.93062400817871,221.55231781005898,0.8771687649605544,0.46306410146226745,0.0,0.7189205654476037,1.8360835313796997,3.6829793453216553,0.0036097215488553047
Baron Human,support_sensitive_case,C0_MatchedRandom,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.12039823291512894,0.7823094601899742,0.07884791740622411,0.07884791740622411,0.04167406224115489,0.023211010531298072,2085875.5022122543,0.009892505324813632,0.001475417110401136,0.011367922435214768,18.89764524908295,23.48864700359421,19.97503254052775,25.575394126842898,0.008614919831972545,0.014672819784640856,0.9525355335666592,0.8,0.3531416134780666,0.3719368851622768,0.0,158108.0,43.448738238553304,248.40975138742877,45.72365211009599,255.2839204593511,2085875.5030069535,1.9282809569567891,8.701104825601393,-80.8066909790039,-12.954223394393921,4.170165777206421,21.530110359191895,203.26998977661128,-81.62698745727539,-17.739727020263672,5.003175735473633,20.895456314086914,220.85579528808498,0.8753516490181792,0.4597685580205132,0.0,0.7145299474757527,2.048778772354126,3.9057650566101074,0.0035575677175074816
Baron Human,support_sensitive_case,C1_ValueOnly,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.14461614294135758,0.8268339561366594,0.07884791740622411,0.07884791740622411,0.14441892971246006,0.05143437167199148,10421844.327112198,0.0,0.010405573304934327,0.010405573304934327,18.89764524908295,23.48864700359421,17.565731866051355,23.870400675164657,0.010405573304934329,0.14637321027097383,0.7945355417834411,0.3333333333333333,0.3531416134780666,0.34818129047194957,0.0,148448.0,32.54486096600493,204.99739600256396,43.64645976442254,250.44598804165224,10421844.335878372,9.634440761335911,77.89687679661016,-67.26484909057616,-12.224148750305176,3.9111363887786865,19.077892780303955,146.9192550659179,-86.10101242065429,-17.739727020263672,5.2616682052612305,21.71347999572754,215.43027954101538,0.5884530317875937,0.025050710594254053,0.0,0.26175297184704355,21.62283706665039,119.29757690429688,0.46364521980285645
Baron Human,support_sensitive_case,C1_ValueOnly,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.14630519915278495,0.8282711956856759,0.07884791740622411,0.07884791740622411,0.14449380990415336,0.051312344692935746,10546636.498806,0.0,0.01059231156076204,0.01059231156076204,18.89764524908295,23.48864700359421,17.541829369305407,23.882011781371954,0.010592311560762038,0.1431783220920601,0.7917247443275551,0.3333333333333333,0.3531416134780666,0.34803646372309405,0.0,148246.0,31.783713583749343,201.95189342190753,43.83631804096263,253.55106742037069,10546636.507657647,9.749804486578554,79.26272870167169,-67.1836109161377,-12.241588115692139,3.8771462440490723,18.963027477264404,144.71232223510742,-86.16475296020508,-17.739727020263672,5.158663511276245,21.611719131469727,213.20239639282227,0.5919521201598,0.025378829758961313,0.0,0.2581112219273383,21.361600875854492,121.78421020507812,0.4671114385128021
Baron Human,support_sensitive_case,C1_ValueOnly,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.14173649367633204,0.8272755329192227,0.07884791740622411,0.07884791740622411,0.14698796740030765,0.05111913530943084,10557330.183943748,0.0,0.01058676487989587,0.01058676487989587,18.89764524908295,23.48864700359421,17.542539344456276,23.879032541904643,0.010586764879895872,0.14850313572358298,0.7911962382997899,0.3333333333333333,0.3531416134780666,0.3480831877332229,0.0,148252.0,31.997821237891007,203.73729573269244,43.66621957872306,251.53278548851947,10557330.192395449,9.759690229332557,78.80224995540232,-67.43527717590332,-12.252549409866333,3.8625153303146362,18.945331573486328,143.47042007446234,-85.82540130615234,-17.739727020263672,5.1830666065216064,21.56742238998413,215.93967514038076,0.5900943871825161,0.02552356364481186,0.0,0.25712408725306607,21.171859741210938,119.15792083740234,0.4691626727581024
Baron Human,support_sensitive_case,C2_SupportOnly,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.43982756243293886,0.9143544549053907,0.07884791740622411,0.07884791740622411,0.07884791740622411,0.0,7320614.649805486,0.03942395870311206,0.03942395870311206,0.07884791740622411,18.89764524908295,23.48864700359421,18.89764524908295,23.48864700359421,0.03720158856940007,0.2660040231925216,0.5401364010669355,0.3333333333333333,0.3531416134780666,0.3925727863898145,0.0,117058.0,40.089740107322584,238.78649643005951,40.089740107322584,238.78649643005951,7320614.652312561,6.767518870097253,34.05633086220512,-80.7795383453369,-13.065831899642944,4.045129060745239,21.352206230163574,185.5037178039547,-80.7795383453369,-13.065831899642944,4.045129060745239,21.352206230163574,185.5037178039547,1.0,0.09343780313370346,0.0,0.43238552276772607,11.104254722595215,40.58397674560547,0.01510043628513813
Baron Human,support_sensitive_case,C2_SupportOnly,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.4023137452737275,0.9072324378845071,0.07884791740622411,0.07884791740622411,0.07884791740622411,0.0,7191381.808103204,0.03942395870311206,0.03942395870311206,0.07884791740622411,18.89764524908295,23.48864700359421,18.89764524908295,23.48864700359421,0.036833658738610824,0.26493906046621707,0.5401364010669355,0.3333333333333333,0.3531416134780666,0.3921797610673334,0.0,117058.0,40.73410155006976,240.5452495740787,40.73410155006976,240.5452495740787,7191381.808782518,6.648049980015788,33.43269040801376,-81.42527847290039,-12.94370412826538,4.179471969604492,21.337821006774902,187.8297744750976,-81.42527847290039,-12.94370412826538,4.179471969604492,21.337821006774902,187.8297744750976,0.9999999999999998,0.09474804193482353,0.0,0.4364218635464642,10.657242774963379,40.81330108642578,0.015084866434335709
Baron Human,support_sensitive_case,C2_SupportOnly,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.30763437297289387,0.9178027280645672,0.07884791740622411,0.07884791740622411,0.07884791740622411,0.0,7341065.017718613,0.03942395870311206,0.03942395870311206,0.07884791740622411,18.89764524908295,23.48864700359421,18.89764524908295,23.48864700359421,0.037062921547745833,0.27416873742752335,0.5401364010669355,0.3333333333333333,0.3531416134780666,0.39246749410477033,0.0,117058.0,39.96450081442169,238.65570025449546,39.96450081442169,238.65570025449546,7341065.016656226,6.7864241441991195,34.202816036322716,-80.87399139404296,-13.05247712135315,4.048763275146484,21.16170644760132,183.54755783080995,-80.87399139404296,-13.05247712135315,4.048763275146484,21.16170644760132,183.54755783080995,0.9999999999999998,0.0886783313295507,0.0,0.42355592682122095,10.923494338989258,37.410179138183594,0.016272682696580887
Baron Human,support_sensitive_case,C3_MixedMatched,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.2905950568612187,0.9166837831232452,0.07884791740622411,0.07884791740622411,0.0849437196781446,0.0,7467060.262660623,0.038017875103538046,0.03942395870311206,0.0774418338066501,18.89764524908295,23.48864700359421,18.717666548337476,23.544478893754604,0.03681794314282334,0.2697905573304934,0.5534385406693879,0.3333333333333333,0.3531416134780666,0.38978940520197425,0.0,117058.0,40.45852378082087,239.99029605400548,40.45852378082087,239.99029605400548,7467060.26158062,6.902900046574204,33.98930103850052,-80.27057228088378,-12.964021921157837,4.1201331615448,21.18248224258423,185.37169723510732,-80.27057228088378,-12.964021921157837,4.1201331615448,21.18248224258423,185.37169723510732,1.0,0.07582304958239211,0.0,0.4166200737647904,11.625730514526367,44.521942138671875,0.03593715280294418
Baron Human,support_sensitive_case,C3_MixedMatched,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.4246334823042944,0.9171273168086046,0.07884791740622411,0.07884791740622411,0.08507868891255473,0.0,7451399.963807344,0.037989217252396165,0.03942395870311206,0.07741317595550823,18.89764524908295,23.48864700359421,18.713998343391314,23.544482365587175,0.03710544610105313,0.2783102591409301,0.5536457716228771,0.3333333333333333,0.3531416134780666,0.3899021669066911,0.0,117058.0,40.39982033506973,240.25078016842315,40.39982033506973,240.25078016842315,7451399.962438857,6.888422932972852,33.82417881397442,-80.89371337890624,-13.0048828125,4.067737579345703,21.139955520629883,185.46419601440428,-80.89371337890624,-13.0048828125,4.067737579345703,21.139955520629883,185.46419601440428,1.0,0.07923012242420976,0.0,0.42120820877891046,12.429049491882324,47.863155364990234,0.040540389716625214
Baron Human,support_sensitive_case,C3_MixedMatched,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.3561450817642717,0.9203283381651117,0.07884791740622411,0.07884791740622411,0.08510642231688557,0.0,7431345.277333319,0.03797257720979766,0.03942395870311206,0.07739653591290971,18.89764524908295,23.48864700359421,18.711868417938707,23.544516705658893,0.03663582712105076,0.2745237250029583,0.5536025548745593,0.3333333333333333,0.3531416134780666,0.38966309835945534,0.0,117058.0,40.64422643329119,239.8649424000131,40.64422643329119,239.8649424000131,7431345.278483051,6.869883444343727,33.803242954975914,-80.05736007690429,-13.012109279632568,4.066404581069946,21.156508445739746,186.71287231445285,-80.05736007690429,-13.012109279632568,4.066404581069946,21.156508445739746,186.71287231445285,1.0,0.07736106940122023,0.0,0.4221740945696691,12.672710418701172,47.86308288574219,0.04240820184350014
Baron Human,support_sensitive_case,C4_StaticHard,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.17734300323468558,0.8331409189746501,0.07884791740622411,0.07884791740622411,0.2524470107087919,0.06478061028280677,9492253.989037395,0.0006748461720506449,0.011703496627618033,0.012378342799668679,18.89764524908295,23.48864700359421,17.485977990770323,23.937769595444355,0.011283797775411194,0.12649390604662175,0.7795713641989181,0.3333333333333333,0.3531416134780666,0.3459288389037336,0.0,147044.0,21.282965776707815,154.61468143362933,12.278276789778092,127.29004285563096,9492253.99621819,8.775083936274358,78.90358430778724,-64.96115188598633,-12.400280952453613,3.6272270679473877,18.29540777206421,108.29010162353521,-63.08935356140136,-17.739727020263672,3.5982683897018433,17.739727020263672,79.04997367858898,0.6266020000085246,0.09390991030220172,0.0,0.522113395857923,29.645492553710938,124.62556457519531,0.7135143876075745
Baron Human,support_sensitive_case,C4_StaticHard,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.161058211605335,0.8317693255805586,0.07884791740622411,0.07884791740622411,0.2526050911134777,0.06520308247544669,9512596.063630879,0.0007192196189800023,0.011662820967932789,0.012382040586912791,18.89764524908295,23.48864700359421,17.496864276416993,23.946916669965333,0.011237575434859782,0.12886048988285415,0.7779708016158613,0.3333333333333333,0.3531416134780666,0.34616460002180965,0.0,147088.0,21.33257537711374,155.36449532431982,12.502869800946424,132.59150351890577,9512596.07166845,8.793889103054049,79.10765048673106,-64.98318786621093,-12.400280952453613,3.6312683820724487,18.307481288909912,108.39249687194804,-63.698913383483884,-17.739727020263672,3.606988549232483,17.739727020263672,78.63776397705068,0.6228776157419422,0.09371013966309362,0.0,0.5222870573988785,29.63720703125,126.063232421875,0.7096993923187256
Baron Human,support_sensitive_case,C4_StaticHard,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.15267027883168405,0.8303732364548125,0.07884791740622411,0.07884791740622411,0.2537449340314756,0.06477321470831854,9470483.58653146,0.0006276993846882026,0.011804261330020115,0.01243196071470832,18.89764524908295,23.48864700359421,17.467045320080462,23.947343855488587,0.011359602413915513,0.13122707371908654,0.7737306090832338,0.3333333333333333,0.3531416134780666,0.34589627368387865,0.0,146935.0,20.833308734973144,152.34318776248026,12.390852777150748,129.15105780389231,9470483.596016454,8.754958359233054,78.7556521025803,-64.4397361755371,-12.381516456604004,3.632195234298706,18.28757953643799,107.04621505737305,-62.67816925048828,-17.739727020263672,3.770453691482544,17.739727020263672,78.31254196166985,0.6308815649086238,0.09452623478835659,0.0,0.5148338464981467,29.702808380126953,128.766845703125,0.7024878263473511
Campbell,difficulty_sensitive_case,C_clean_no_corruption,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.04953513348130342,0.7433457031963848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.658360852596818,10.326984895263257,21.658360852596818,10.326984895263257,0.0,0.0,1.0,1.0,0.3523936628892187,0.3523936628892187,0.0,216432.0,1.4523639655259952,7.2351008806910455,1.4523639655259952,7.2351008806910455,0.0,0.0,0.0,-4.100080442428589,-1.3079945743083954,0.771984875202179,1.8600857853889465,12.238242244720453,-4.100080442428589,-1.3079945743083954,0.771984875202179,1.8600857853889465,12.238242244720453,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Campbell,difficulty_sensitive_case,C_clean_no_corruption,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.0308333577527907,0.7403317245708909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.658360852596818,10.326984895263257,21.658360852596818,10.326984895263257,0.0,0.0,1.0,1.0,0.3523936628892187,0.3523936628892187,0.0,216432.0,1.4523639655259952,7.2351008806910455,1.4523639655259952,7.2351008806910455,0.0,0.0,0.0,-4.100080442428589,-1.3079945743083954,0.771984875202179,1.8600857853889465,12.238242244720453,-4.100080442428589,-1.3079945743083954,0.771984875202179,1.8600857853889465,12.238242244720453,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Campbell,difficulty_sensitive_case,C_clean_no_corruption,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.047957938307814106,0.7419640200161712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.658360852596818,10.326984895263257,21.658360852596818,10.326984895263257,0.0,0.0,1.0,1.0,0.3523936628892187,0.3523936628892187,0.0,216432.0,1.4523639655259952,7.2351008806910455,1.4523639655259952,7.2351008806910455,0.0,0.0,0.0,-4.100080442428589,-1.3079945743083954,0.771984875202179,1.8600857853889465,12.238242244720453,-4.100080442428589,-1.3079945743083954,0.771984875202179,1.8600857853889465,12.238242244720453,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Campbell,difficulty_sensitive_case,C0_MatchedRandom,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.08574252743880538,0.7883842883197846,0.09043517962573802,0.09043517962573802,0.027672495747022918,0.017142468477934554,146035.40467491542,0.014822876013209247,0.0009389385069548684,0.015761814520164116,21.658360852596818,10.326984895263257,23.43550485339738,12.076114899815792,0.013883937506254376,0.019913939757830512,0.9287440646719449,0.8064516129032258,0.3523936628892187,0.37797219704708873,0.0,215231.0,1.463952435170636,7.2430478280393285,1.4706474686519297,7.322832072661511,146035.40470455936,0.11417007898072351,0.3939136138720253,-4.063709735870361,-1.3014259338378906,0.7725979089736938,1.8510430455207825,12.297215938568115,-4.072943925857544,-1.4520113468170166,0.7972575426101685,1.8078599572181702,12.382978439331055,0.9169886130073369,0.2919309012136804,0.0,0.6821078725211619,0.46796533465385437,1.6887365579605103,0.02826695144176483
Campbell,difficulty_sensitive_case,C0_MatchedRandom,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.08922461026626494,0.7886509995888533,0.09043517962573802,0.09043517962573802,0.027011877063944763,0.017329318022615833,146525.38283470098,0.014618826928850194,0.0009553562493745622,0.015574183178224758,21.658360852596818,10.326984895263257,23.407285099569698,12.023877765098584,0.013663470679475632,0.021214850395276708,0.9290716769720486,0.8125,0.3523936628892187,0.3774138086715548,0.0,215210.0,1.4622798529390697,7.243893818609087,1.471206380745042,7.340241076931897,146525.38284138817,0.11455314254461574,0.4011801062885334,-4.058973503112793,-1.3016600012779236,0.7723212242126465,1.850388914346695,12.29181804656982,-4.065402984619141,-1.4549985826015472,0.7944556772708893,1.8056144714355469,12.405085229873631,0.9150844187986731,0.2880116534903075,0.0,0.6838026533473347,0.46086156368255615,1.681714653968811,0.02702745422720909
Campbell,difficulty_sensitive_case,C0_MatchedRandom,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.07647401608447474,0.7913472290381671,0.09043517962573802,0.09043517962573802,0.026509181426998898,0.0172175210147103,145866.36792524403,0.014607099969978986,0.0009498836685679976,0.015556983638546983,21.658360852596818,10.326984895263257,23.406484539177423,12.060294418927592,0.013658779895927148,0.02161513059141401,0.9297003237015443,0.8125,0.3523936628892187,0.37782593487333116,0.0,215217.0,1.4620390998596375,7.246057001808543,1.469738125135157,7.343808841032271,145866.36790813573,0.11403792647676476,0.3983442021760292,-4.067034816741943,-1.3017691373825073,0.7721943855285645,1.849865436553955,12.29912815093994,-4.079860687255859,-1.4557470083236694,0.7937146425247192,1.806742548942566,12.389595603942864,0.9153941200582194,0.291425560944045,0.0,0.6854384824288757,0.4652344882488251,1.708329200744629,0.026481259614229202
Campbell,difficulty_sensitive_case,C1_ValueOnly,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.082734258970914,0.8352462602701916,0.09043517962573802,0.09043517962573802,0.0784197375662964,0.07915306339437607,426910.0311655402,0.0,0.007018193985790053,0.007018193985790053,21.658360852596818,10.326984895263257,20.76003202241569,11.13291583321458,0.0070181939857900544,0.04413089162413697,0.924053518644237,0.6,0.3523936628892187,0.34630024395380987,0.0,207455.0,1.5317601681445168,7.3113076710477,1.4986357196254345,7.280521861836358,426910.03114554286,0.33375709179671303,2.3697161368002346,-3.845222735404968,-1.2596647143363953,0.7757070064544678,1.7893552780151367,12.685058689117422,-4.16554889678955,-1.6214027404785156,0.9232376217842102,1.9215083122253418,12.690328407287598,0.5467507254663746,0.020436520757300024,0.0,0.2555249944802632,1.445495843887329,4.74074649810791,0.25924476981163025
Campbell,difficulty_sensitive_case,C1_ValueOnly,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.08512705370456039,0.8334151054006027,0.09043517962573802,0.09043517962573802,0.07798505829080356,0.07885754403082157,428369.7248160839,0.0,0.0070346117282097465,0.0070346117282097465,21.658360852596818,10.326984895263257,20.75793055138597,11.137305378777686,0.007034611728209747,0.04673271289902936,0.9236936803896243,0.6,0.3523936628892187,0.3462390758031424,0.0,207434.0,1.5322663650303556,7.308833722848996,1.4978566603591759,7.340817446793243,428369.72479224205,0.33489827628734026,2.3902779669584246,-3.8425545096397395,-1.2596107423305511,0.7756864130496979,1.7891785502433777,12.679421138763425,-4.197451114654541,-1.6214027404785156,0.9261519014835358,1.8983635902404785,12.68693294525146,0.5453033439098932,0.020748068679589258,0.0,0.25237761671265124,1.4317033290863037,4.694998741149902,0.2402428686618805
Campbell,difficulty_sensitive_case,C1_ValueOnly,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.0941429477540866,0.8352714960345823,0.09043517962573802,0.09043517962573802,0.07979100995696987,0.07896230486340439,427560.6861309409,0.0,0.006979885920144101,0.006979885920144101,21.658360852596818,10.326984895263257,20.764935454818374,11.133492335940819,0.006979885920144103,0.04493145201641158,0.9241474994481647,0.6,0.3523936628892187,0.34627583390422134,0.0,207504.0,1.5343516812880909,7.306925618541586,1.4996367611101016,7.295623649278728,427560.68615427613,0.33426577209849717,2.3843083294168754,-3.8326930522918694,-1.2586882412433624,0.7767555713653564,1.7923847436904907,12.676946258544884,-4.162534213066101,-1.6214027404785156,0.9242667555809021,1.9159221649169922,12.686860179901089,0.5466789128212795,0.02096742752740182,0.0,0.2574078045107766,1.4401313066482544,4.6669487953186035,0.2592504918575287
Campbell,difficulty_sensitive_case,C2_SupportOnly,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.18665248793620343,0.854179957816518,0.09043517962573802,0.09043517962573802,0.09043517962573802,0.0,406216.7179686427,0.04521758981286901,0.04521758981286901,0.09043517962573802,21.658360852596818,10.326984895263257,21.658360852596818,10.326984895263257,0.043080156109276485,0.27729410587411185,0.5725491400817224,0.5,0.3523936628892187,0.4097527189952034,0.0,158594.0,1.4287197924048738,7.146499672116322,1.4287197924048738,7.146499672116322,406216.71799297293,0.3175791163134295,1.3954548536023335,-4.055668568611145,-1.3051073551177979,0.7693179249763489,1.8442150950431824,12.057879686355612,-4.055668568611145,-1.3051073551177979,0.7693179249763489,1.8442150950431824,12.057879686355612,1.0,0.06719483537571042,0.0,0.40283221800233715,2.0105903148651123,6.042317867279053,0.19260965287685394
Campbell,difficulty_sensitive_case,C2_SupportOnly,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.13617092331210326,0.8512680283552365,0.09043517962573802,0.09043517962573802,0.09043517962573802,0.0,403197.87919577956,0.04521758981286901,0.04521758981286901,0.09043517962573802,21.658360852596818,10.326984895263257,21.658360852596818,10.326984895263257,0.042820599419593715,0.28039627739417594,0.5725491400817224,0.5,0.3523936628892187,0.4093407650662809,0.0,158594.0,1.4424763535506753,7.1704582467207185,1.4424763535506753,7.1704582467207185,403197.8791292662,0.31521899636719625,1.3834348379689125,-4.0458001613616945,-1.302201896905899,0.771204799413681,1.849385142326355,12.177922105789191,-4.0458001613616945,-1.302201896905899,0.771204799413681,1.849385142326355,12.177922105789191,0.9999999999999999,0.06806247458724117,0.0,0.40868869006765535,2.004537582397461,6.102922439575195,0.19142203032970428
Campbell,difficulty_sensitive_case,C2_SupportOnly,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.1260648319719235,0.8583775890740764,0.09043517962573802,0.09043517962573802,0.09043517962573802,0.0,400281.52409656346,0.04521758981286901,0.04521758981286901,0.09043517962573802,21.658360852596818,10.326984895263257,21.658360852596818,10.326984895263257,0.04271896577604323,0.2674872410687481,0.5725491400817224,0.5,0.3523936628892187,0.40937591444331006,0.0,158594.0,1.446241886248235,7.181298873866481,1.446241886248235,7.181298873866481,400281.5241137203,0.3129389980124527,1.3706733150632262,-4.0659517288208,-1.3045387268066406,0.7707998156547546,1.847796469926834,12.24023861885071,-4.0659517288208,-1.3045387268066406,0.7707998156547546,1.847796469926834,12.24023861885071,1.0,0.06911140234525075,0.0,0.41644891371049686,2.001213788986206,6.231686592102051,0.19345608353614807
Campbell,difficulty_sensitive_case,C3_MixedMatched,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.18847302521846762,0.8568165600091073,0.09043517962573802,0.09043517962573802,0.10679897803462424,0.0,426242.54765963554,0.04400893125187631,0.04521758981286901,0.08922652106474532,21.658360852596818,10.326984895263257,21.503652556789753,10.45852657944305,0.0425141348944261,0.27489242469728814,0.5788868019230301,0.5294117647058824,0.3523936628892187,0.4073432357240478,0.0,158594.0,1.4162413083578835,7.1173759848499,1.4162413083578835,7.1173759848499,426242.5476315626,0.33323525501566925,1.3917661749202264,-4.085384511947631,-1.3065128028392792,0.7673105299472809,1.8438667953014374,12.089616584777852,-4.085384511947631,-1.3065128028392792,0.7673105299472809,1.8438667953014374,12.089616584777852,1.0,0.061323276549253916,0.0,0.3983155729453138,2.203291893005371,6.827400207519531,0.1926494538784027
Campbell,difficulty_sensitive_case,C3_MixedMatched,123,completed_valid,False,closed_B1_post_fit_compact_summary,0.17544616299259294,0.8515289538521958,0.09043517962573802,0.09043517962573802,0.10665278194736315,0.0,423292.18278980255,0.04402456719703793,0.04521758981286901,0.08924215700990694,21.658360852596818,10.326984895263257,21.505653957770438,10.455338967924117,0.04217327128990293,0.27229060342239564,0.5787716247006742,0.5294117647058824,0.3523936628892187,0.4071415034066722,0.0,158594.0,1.4354053973747216,7.155649874908804,1.4354053973747216,7.155649874908804,423292.1828267168,0.33092866790090314,1.3829758820354554,-4.059591937065124,-1.3030523359775543,0.7714124917984009,1.853621006011963,12.14956884384156,-4.059591937065124,-1.3030523359775543,0.7714124917984009,1.853621006011963,12.14956884384156,1.0,0.062374712636147515,0.0,0.40483533711693426,2.2158584594726562,6.864983081817627,0.17320388555526733
Campbell,difficulty_sensitive_case,C3_MixedMatched,7,completed_valid,False,closed_B1_post_fit_compact_summary,0.14192471248773494,0.8646579619214113,0.09043517962573802,0.09043517962573802,0.10596089137396178,0.0,424332.67095929384,0.04402925798058641,0.04521758981286901,0.08924684779345542,21.658360852596818,10.326984895263257,21.506254378064646,10.455434337470955,0.04237653857700391,0.2732913039127389,0.5787769383918847,0.5294117647058824,0.3523936628892187,0.40740113132945716,0.0,158594.0,1.4394002514967021,7.173478484780242,1.4394002514967021,7.173478484780242,424332.67097440956,0.33174211868183473,1.3862925403078674,-4.051957058906555,-1.3021557927131653,0.7706485688686371,1.849402129650116,12.104989385604863,-4.051957058906555,-1.3021557927131653,0.7706485688686371,1.849402129650116,12.104989385604863,1.0,0.060845991779001705,0.0,0.4019687776152302,2.1951851844787598,6.7881903648376465,0.17256906628608704
Campbell,difficulty_sensitive_case,C4_StaticHard,42,completed_valid,False,closed_B1_post_fit_compact_summary,0.2562642838966638,0.8342493204016902,0.09043517962573802,0.09043517962573802,0.02023369483638547,0.06936105273691584,297706.635459356,0.0010155546382467728,0.007294168417892525,0.008309723056139298,21.658360852596818,10.326984895263257,20.85469828880216,11.137321497677704,0.006306758480936658,0.05003502451716202,0.9221277360627627,0.6,0.3523936628892187,0.34385096632444745,0.0,207102.0,1.531404732700603,7.291408553030474,1.470193278780627,6.801022402439786,297706.6354846299,0.2327462313343011,1.4618584972808126,-3.8311617493629453,-1.2622529864311218,0.7721849679946899,1.7796969413757324,12.64983501434323,-3.2093294262886047,-1.6214027404785156,0.8781080842018127,1.6214027404785156,12.527256011962887,0.6351202554696931,0.15566469308451394,0.0,0.59851325309446,0.7337891459465027,2.7100658416748047,0.08291222155094147
