epoch,loss,L_cut,L_orth,L_var,variance_min
1.0,84589040.0,0.1281040608882904,84589040.0,0.0,33.25550842285156
2.0,56228700.0,0.13013294339179993,56228700.0,0.0,33.17267608642578
3.0,37673920.0,0.13237352669239044,37673920.0,0.0,35.06034469604492
4.0,25717030.0,0.1348065882921219,25717030.0,0.0,37.259151458740234
5.0,18025548.0,0.13736148178577423,18025548.0,0.0,38.80419158935547
6.0,13028314.0,0.1399785429239273,13028314.0,0.0,35.64705276489258
7.0,9717383.0,0.14260995388031006,9717383.0,0.0,33.40492630004883
8.0,7465772.0,0.14521697163581848,7465772.0,0.0,32.035377502441406
9.0,5888038.5,0.14777255058288574,5888038.5,0.0,31.315690994262695
10.0,4748282.0,0.15025821328163147,4748282.0,0.0,31.06903076171875
11.0,3900819.25,0.15266446769237518,3900819.0,0.0,31.151920318603516
12.0,3254544.75,0.15499113500118256,3254544.5,0.0,31.445220947265625
13.0,2750881.75,0.1572401374578476,2750881.5,0.0,31.862642288208008
14.0,2351196.75,0.15941092371940613,2351196.5,0.0,31.029541015625
15.0,2029421.375,0.1615210324525833,2029421.25,0.0,29.746673583984375
16.0,1767029.25,0.1635720133781433,1767029.125,0.0,28.578155517578125
17.0,1550643.125,0.16557104885578156,1550643.0,0.0,27.53304672241211
18.0,1370475.125,0.16752175986766815,1370475.0,0.0,26.618026733398438
19.0,1219103.25,0.16944418847560883,1219103.125,0.0,25.830791473388672
20.0,1090814.875,0.17133527994155884,1090814.75,0.0,25.16689682006836
21.0,981244.1875,0.1731957495212555,981244.0,0.0,24.6184139251709
22.0,886897.25,0.1750435084104538,886897.0625,0.0,24.17022132873535
23.0,804812.8125,0.17688514292240143,804812.625,0.0,23.803787231445312
24.0,732762.1875,0.17872390151023865,732762.0,0.0,23.292905807495117
25.0,669005.5625,0.18056842684745789,669005.375,0.0,22.46659278869629
26.0,612165.5625,0.18242576718330383,612165.375,0.0,21.749046325683594
27.0,561213.5,0.18429724872112274,561213.3125,0.0,21.121610641479492
28.0,515344.28125,0.18618203699588776,515344.09375,0.0,20.571062088012695
29.0,473893.46875,0.18807353079319,473893.28125,0.0,20.08339500427246
30.0,436344.6875,0.1899673491716385,436344.5,0.0,19.64731216430664
31.0,402300.28125,0.19186648726463318,402300.09375,0.0,19.255268096923828
32.0,371408.0,0.1937716007232666,371407.8125,0.0,18.899993896484375
33.0,343362.9375,0.19566968083381653,343362.75,0.0,18.574871063232422
34.0,317905.71875,0.19756346940994263,317905.53125,0.0,18.275514602661133
35.0,294798.8125,0.19944773614406586,294798.625,0.0,17.99843406677246
36.0,273831.125,0.20131702721118927,273830.9375,0.0,17.740116119384766
37.0,254806.890625,0.20316632091999054,254806.6875,0.0,17.496601104736328
38.0,237547.671875,0.2049960196018219,237547.46875,0.0,17.267860412597656
39.0,221886.640625,0.2067989557981491,221886.4375,0.0,17.051984786987305
40.0,207666.421875,0.20856916904449463,207666.21875,0.0,16.84568214416504
41.0,194747.140625,0.21030744910240173,194746.9375,0.0,16.647937774658203
42.0,183000.96875,0.21201418340206146,183000.75,0.0,16.459030151367188
43.0,172309.9375,0.2136879414319992,172309.71875,0.0,16.278430938720703
44.0,162564.75,0.2153213769197464,162564.53125,0.0,16.104026794433594
45.0,153670.421875,0.21691852807998657,153670.203125,0.0,15.935098648071289
46.0,145541.6875,0.21848127245903015,145541.46875,0.0,15.771888732910156
47.0,138098.09375,0.22000572085380554,138097.875,0.0,15.614880561828613
48.0,131268.34375,0.22149302065372467,131268.125,0.0,15.463333129882812
49.0,124990.8046875,0.22294391691684723,124990.578125,0.0,15.3171968460083
50.0,119209.9296875,0.2243589460849762,119209.703125,0.0,15.176215171813965
51.0,113875.625,0.22573931515216827,113875.3984375,0.0,15.040452003479004
52.0,108941.8828125,0.22708414494991302,108941.65625,0.0,14.908714294433594
53.0,104370.4453125,0.22839519381523132,104370.21875,0.0,14.781826972961426
54.0,100125.484375,0.22967272996902466,100125.2578125,0.0,14.659441947937012
55.0,96177.015625,0.2309177666902542,96176.78125,0.0,14.541630744934082
56.0,92497.3203125,0.23213131725788116,92497.0859375,0.0,14.428205490112305
57.0,89061.5703125,0.23331400752067566,89061.3359375,0.0,14.318880081176758
58.0,85847.640625,0.23446691036224365,85847.40625,0.0,14.213621139526367
59.0,82836.5390625,0.2355925738811493,82836.3046875,0.0,14.11209774017334
60.0,80010.078125,0.2366916388273239,80009.84375,0.0,14.014183044433594
61.0,77352.703125,0.23776446282863617,77352.46875,0.0,13.919672012329102
62.0,74850.03125,0.23881162703037262,74849.7890625,0.0,13.828202247619629
63.0,72489.75,0.2398349642753601,72489.5078125,0.0,13.7396240234375
64.0,70260.28125,0.24083538353443146,70260.0390625,0.0,13.653726577758789
65.0,68150.8671875,0.24181364476680756,68150.625,0.0,13.570652961730957
66.0,66152.515625,0.24277111887931824,66152.2734375,0.0,13.490154266357422
67.0,64256.84765625,0.2437090426683426,64256.60546875,0.0,13.412214279174805
68.0,62456.16015625,0.2446274608373642,62455.9140625,0.0,13.33670711517334
