epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0029630574230033,True,0.2693497814894636,0.11187440134099617,0.15747538014846743,152341.5423792675
2,0.9910723811365179,True,0.2693497814894636,0.11183043732040229,0.1575193441690613,152208.0341033712
3,0.9760276675224304,True,0.2693497814894636,0.11166487068965517,0.15768491079980843,152768.66584594548
4,0.9534411674715093,True,0.2693497814894636,0.11156945941091954,0.15778032207854406,152884.1046266295
5,0.9319038523568047,True,0.2693497814894636,0.1118098584171456,0.157539923072318,152156.58314791694
6,0.9166797335577194,True,0.2693497814894636,0.11175279873084291,0.1575969827586207,153469.47373034433
7,0.9037905821855041,True,0.2693497814894636,0.11204838661398467,0.15730139487547892,152932.18665508926
8,0.8924957826676496,True,0.2693497814894636,0.11211012332375479,0.1572396581657088,152753.57315272838
9,0.8835635276589814,True,0.2693497814894636,0.11180892301245211,0.1575408584770115,152597.71862238646
10,0.8751158029183574,True,0.2693497814894636,0.11182482489224138,0.1575249565972222,153164.7464658767
11,0.8679515687441918,True,0.2693497814894636,0.11161061721743296,0.15773916427203066,152694.16399697214
12,0.8619464973837023,True,0.2693497814894636,0.11170228687739464,0.15764749461206898,152776.91723375395
13,0.8576131328312373,True,0.2693497814894636,0.11155916995929119,0.1577906115301724,152293.77880180627
14,0.8524490658807572,True,0.2693497814894636,0.11186785350814177,0.15748192798132185,153641.41563042253
15,0.8475651380202779,True,0.2693497814894636,0.1117116409243295,0.1576381405651341,152535.092289038
16,0.8439798791289786,True,0.2693497814894636,0.11172941361350575,0.15762036787595785,152218.46219329908
17,0.8395861503721653,True,0.2693497814894636,0.11185382243773946,0.15749595905172414,152143.7804076448
18,0.837273915608724,True,0.2693497814894636,0.11205306363745211,0.1572967178520115,152546.04849459603
19,0.8353196035399748,True,0.2693497814894636,0.11179021491858238,0.15755956657088122,151842.29328222945
20,0.8328965176110981,True,0.2693497814894636,0.112095156848659,0.15725462464080459,152314.81426632777
21,0.8303523518116538,True,0.2693497814894636,0.11181360003591954,0.15753618145354406,152313.78464397416
22,0.828379017639891,True,0.2693497814894636,0.11196045857279693,0.15738932291666666,152705.3114321567
23,0.8268549622703786,True,0.2693497814894636,0.11179956896551724,0.15755021252394635,153085.1808720976
24,0.8265923967306641,True,0.2693497814894636,0.11194268588362069,0.1574070956058429,153219.3851271011
25,0.824370601396451,True,0.2693497814894636,0.11174812170737548,0.15760165978208812,153503.361742381
26,0.8232374262078969,True,0.2693497814894636,0.11145534003831417,0.15789444145114942,152546.62810489163
27,0.8208169665373148,True,0.2693497814894636,0.11161997126436782,0.15772981022509577,152105.71710889414
28,0.8192285541373651,True,0.2693497814894636,0.11186972431752873,0.15748005717193486,152745.9083945006
29,0.8182332013301923,True,0.2693497814894636,0.11176495899185823,0.15758482249760536,153390.81140134856
30,0.8170501283758902,True,0.2693497814894636,0.11193613805076628,0.15741364343869732,152985.0070799403
