dataset,role_class,arm,seed,status,ARI,NMI,L_rec,effective_changed_coordinate_rate_mean,epochs_audited,requested_change_ratio_mean,support_change_ratio_mean,total_absolute_change_mean,value_change_ratio_mean
Mouse_retina,registered_scrna_count,C_clean_no_corruption,7,completed_valid,0.7904372441076783,0.512881927572701,0.7431944757129041,0.0,30,0.0,0.0,0.0,0.0
Mouse_retina,registered_scrna_count,C0_MatchedRandom,42,completed_valid,0.8214013742002686,0.5428496831955084,0.8423038625169075,0.2693516522988506,30,0.2693516522988506,0.12681225305316093,179888.60891296013,0.14044702366698597
Mouse_retina,registered_scrna_count,C0_MatchedRandom,123,completed_valid,0.817059324389245,0.5554504915264009,0.8449295012430212,0.2693516522988506,30,0.2693516522988506,0.1272037510975415,179965.39999480292,0.14026764422693166
Mouse_retina,registered_scrna_count,C0_MatchedRandom,7,completed_valid,0.8354769622800313,0.5612009467766048,0.8421075104296892,0.2693516522988506,30,0.2693516522988506,0.1272387352330779,179878.39909911653,0.14032121173571202
Mouse_retina,registered_scrna_count,C1_ValueOnly,42,completed_valid,0.7758386191622049,0.5155285510740177,0.9050172391522433,0.2693516522988506,30,0.2693516522988506,0.1550071901440773,269301.59052265284,0.2153989438657407
Mouse_retina,registered_scrna_count,C1_ValueOnly,123,completed_valid,0.7745348330156733,0.5097670475676849,0.903766828935265,0.2693516522988506,30,0.2693516522988506,0.1540145386833493,268994.04588778416,0.21579443297014692
Mouse_retina,registered_scrna_count,C1_ValueOnly,7,completed_valid,0.8078315181851542,0.5283386539584881,0.903054396311442,0.2693516522988506,30,0.2693516522988506,0.1539749710648148,269016.9675941383,0.2157760054976852
Mouse_retina,registered_scrna_count,C2_SupportOnly,42,completed_valid,0.7971011339067874,0.6088623882106875,0.8896183661574149,0.26934978148946354,30,0.2693516522988506,0.26934978148946354,212676.4955978011,0.0
Mouse_retina,registered_scrna_count,C2_SupportOnly,123,completed_valid,0.8375362078486454,0.6664118598469807,0.891426988488413,0.26934978148946354,30,0.2693516522988506,0.26934978148946354,212309.5383837634,0.0
Mouse_retina,registered_scrna_count,C2_SupportOnly,7,completed_valid,0.8576452108342856,0.6912127061486869,0.88798128576571,0.26934978148946354,30,0.2693516522988506,0.26934978148946354,212464.552282671,0.0
Mouse_retina,registered_scrna_count,C3_MixedMatched,42,completed_valid,0.8198598143510667,0.6336368557839487,0.8930897730977142,0.26934978148946354,30,0.2693516522988506,0.2814739982439336,225863.0174756984,0.0
Mouse_retina,registered_scrna_count,C3_MixedMatched,123,completed_valid,0.8675226122067528,0.7470210520894859,0.8872947674601471,0.26934978148946354,30,0.2693516522988506,0.28160663862947,226067.9228564605,0.0
