epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0005481316498614,True,0.09043517962573802,0.0,0.09043517962573802,369652.72068062425
2,0.9816378724714615,True,0.09043517962573802,0.0,0.09043517962573802,367910.8902345598
3,0.9503442448120534,True,0.09043517962573802,0.0,0.09043517962573802,366593.6508247256
4,0.9124193947188527,True,0.09043517962573802,0.0,0.09043517962573802,367112.47275164723
5,0.8829643275123882,True,0.09043517962573802,0.0,0.09043517962573802,365604.3715236485
6,0.8595096121664151,True,0.09043517962573802,0.0,0.09043517962573802,367132.63050451875
7,0.8424330112407554,True,0.09043517962573802,0.0,0.09043517962573802,369239.6697550416
8,0.8294324249366162,True,0.09043517962573802,0.0,0.09043517962573802,363895.19625929
9,0.818989801446227,True,0.09043517962573802,0.0,0.09043517962573802,363817.03557923436
10,0.8108757717478422,True,0.09043517962573802,0.0,0.09043517962573802,369063.8038636744
11,0.8033056795376384,True,0.09043517962573802,0.0,0.09043517962573802,365485.6049158275
12,0.7976931912648741,True,0.09043517962573802,0.0,0.09043517962573802,369056.0311086178
13,0.7933620302679302,True,0.09043517962573802,0.0,0.09043517962573802,361911.02969670296
14,0.7909917075879984,True,0.09043517962573802,0.0,0.09043517962573802,368377.40327093005
15,0.788981723460924,True,0.09043517962573802,0.0,0.09043517962573802,369017.32374978065
16,0.7871317917921516,True,0.09043517962573802,0.0,0.09043517962573802,367727.20969602466
17,0.78608655597335,True,0.09043517962573802,0.0,0.09043517962573802,369374.938385576
18,0.785405340828624,True,0.09043517962573802,0.0,0.09043517962573802,368074.14609235525
19,0.783874378808683,True,0.09043517962573802,0.0,0.09043517962573802,366592.4001195133
20,0.7830301503048136,True,0.09043517962573802,0.0,0.09043517962573802,364973.65020111203
21,0.7820031516582749,True,0.09043517962573802,0.0,0.09043517962573802,364385.2775081396
22,0.7819523622201606,True,0.09043517962573802,0.0,0.09043517962573802,366244.89991620183
23,0.7809631725659328,True,0.09043517962573802,0.0,0.09043517962573802,366913.1800175011
24,0.7803816128442753,True,0.09043517962573802,0.0,0.09043517962573802,366625.08903700113
25,0.7795313479937818,True,0.09043517962573802,0.0,0.09043517962573802,368588.68673202395
26,0.779087249603785,True,0.09043517962573802,0.0,0.09043517962573802,369141.45925068855
27,0.7782225814367169,True,0.09043517962573802,0.0,0.09043517962573802,366988.2393783331
28,0.7779087382406489,True,0.09043517962573802,0.0,0.09043517962573802,364896.4912994504
29,0.7772217256390844,True,0.09043517962573802,0.0,0.09043517962573802,366602.0017206371
30,0.7767082587276674,True,0.09043517962573802,0.0,0.09043517962573802,368719.497274667
