epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0006071346175691,True,0.09043517962573802,0.0,0.09043517962573802,149856.1369986534
2,0.9817228066268703,True,0.09043517962573802,0.0,0.09043517962573802,151607.01596701145
3,0.9501350571547831,True,0.09043517962573802,0.0,0.09043517962573802,150966.1153756678
4,0.912505741968988,True,0.09043517962573802,0.0,0.09043517962573802,150753.26437148452
5,0.8830176458921349,True,0.09043517962573802,0.0,0.09043517962573802,150736.99324309826
6,0.8600803277435979,True,0.09043517962573802,0.0,0.09043517962573802,150884.1492858529
7,0.8431992300826247,True,0.09043517962573802,0.0,0.09043517962573802,149927.53047391772
8,0.8301046809121365,True,0.09043517962573802,0.0,0.09043517962573802,150892.22020301223
9,0.8202458944189934,True,0.09043517962573802,0.0,0.09043517962573802,153072.3520858884
10,0.8120328758579587,True,0.09043517962573802,0.0,0.09043517962573802,151946.41576385498
11,0.8045794776785569,True,0.09043517962573802,0.0,0.09043517962573802,151781.6404375434
12,0.7990997388569738,True,0.09043517962573802,0.0,0.09043517962573802,154413.8344771564
13,0.794961854423308,True,0.09043517962573802,0.0,0.09043517962573802,150881.65443316102
14,0.791907328463264,True,0.09043517962573802,0.0,0.09043517962573802,153000.15661099553
15,0.7897526503122212,True,0.09043517962573802,0.0,0.09043517962573802,152216.27907457948
16,0.7868303554224846,True,0.09043517962573802,0.0,0.09043517962573802,150316.8272548318
17,0.7860983263190106,True,0.09043517962573802,0.0,0.09043517962573802,150226.12761050463
18,0.7855781002838214,True,0.09043517962573802,0.0,0.09043517962573802,151962.10490760207
19,0.7836928666980014,True,0.09043517962573802,0.0,0.09043517962573802,150979.16117021441
20,0.7825305388220244,True,0.09043517962573802,0.0,0.09043517962573802,152090.44301980734
21,0.7818284068846744,True,0.09043517962573802,0.0,0.09043517962573802,152029.48065847158
22,0.7808275623661757,True,0.09043517962573802,0.0,0.09043517962573802,150749.12290295959
23,0.7803140970413527,True,0.09043517962573802,0.0,0.09043517962573802,150961.01644542813
24,0.7794089292091352,True,0.09043517962573802,0.0,0.09043517962573802,151083.3173584342
25,0.777972291417276,True,0.09043517962573802,0.0,0.09043517962573802,151737.9252819121
26,0.7765817409769904,True,0.09043517962573802,0.0,0.09043517962573802,151052.4489568472
27,0.7761842985059195,True,0.09043517962573802,0.0,0.09043517962573802,151847.88650023937
28,0.7745792924624167,True,0.09043517962573802,0.0,0.09043517962573802,149335.13531064987
29,0.7739745217329698,True,0.09043517962573802,0.0,0.09043517962573802,151008.21073812246
30,0.7735899334661025,True,0.09043517962573802,0.0,0.09043517962573802,153279.6165432334
