epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0032146742060724,True,0.2693497814894636,0.0,0.2693497814894636,97010.80570712686
2,0.9921752214431763,True,0.2693497814894636,0.0,0.2693497814894636,97725.78890246153
3,0.9781876567223063,True,0.2693497814894636,0.0,0.2693497814894636,97266.6821333766
4,0.955374769324087,True,0.2693497814894636,0.0,0.2693497814894636,97504.45461423695
5,0.9291650945199403,True,0.2693497814894636,0.0,0.2693497814894636,96729.0469135344
6,0.9073171647572426,True,0.2693497814894636,0.0,0.2693497814894636,97102.7412571758
7,0.8893682650679373,True,0.2693497814894636,0.0,0.2693497814894636,97597.44259011745
8,0.8746094948030523,True,0.2693497814894636,0.0,0.2693497814894636,97229.61716204882
9,0.8611089995994422,True,0.2693497814894636,0.0,0.2693497814894636,97520.52268692106
10,0.8498695131919393,True,0.2693497814894636,0.0,0.2693497814894636,97521.9847465679
11,0.8405154900075832,True,0.2693497814894636,0.0,0.2693497814894636,97672.8419207409
12,0.8325380475128291,True,0.2693497814894636,0.0,0.2693497814894636,97249.99186065048
13,0.8260384772929196,True,0.2693497814894636,0.0,0.2693497814894636,97797.39731434733
14,0.8195606282844398,True,0.2693497814894636,0.0,0.2693497814894636,97482.223252289
15,0.8141152596108301,True,0.2693497814894636,0.0,0.2693497814894636,97674.82032585144
16,0.8083442545485222,True,0.2693497814894636,0.0,0.2693497814894636,98148.54295168817
17,0.8026433959317847,True,0.2693497814894636,0.0,0.2693497814894636,97570.56863245368
18,0.7987723313985656,True,0.2693497814894636,0.0,0.2693497814894636,97463.5344576016
19,0.7942873584356345,True,0.2693497814894636,0.0,0.2693497814894636,97413.17895398289
20,0.7904393631836464,True,0.2693497814894636,0.0,0.2693497814894636,97571.61968699098
21,0.7877084357071653,True,0.2693497814894636,0.0,0.2693497814894636,97518.89659635723
22,0.7845582932347995,True,0.2693497814894636,0.0,0.2693497814894636,97742.3589585647
23,0.7828057908463752,True,0.2693497814894636,0.0,0.2693497814894636,97917.71627531946
24,0.7799471185125154,True,0.2693497814894636,0.0,0.2693497814894636,97284.49159459025
25,0.777592125751963,True,0.2693497814894636,0.0,0.2693497814894636,97093.69971998036
26,0.7752128476384043,True,0.2693497814894636,0.0,0.2693497814894636,97461.4902786389
27,0.772744438885729,True,0.2693497814894636,0.0,0.2693497814894636,97565.28592874855
28,0.7715178159461624,True,0.2693497814894636,0.0,0.2693497814894636,97474.91330663115
29,0.7693023341368899,True,0.2693497814894636,0.0,0.2693497814894636,97459.19262308627
30,0.7666462780872068,True,0.2693497814894636,0.0,0.2693497814894636,97447.335581325
