bootstrap_ci_high,bootstrap_ci_low,dataset_id,exact_signflip_pvalue,full_minus_variant_mean,full_minus_variant_std,metric,n_paired,paired_seeds,variant
0.0,0.0,Pollen,1.0,0.0,0.0,ACC,5,"42,123,7,2025,3407",T_random_neighbor
0.0,-0.0023097056333027943,Pollen,1.0,-0.0007699018777675981,0.0017215529346930835,ARI,5,"42,123,7,2025,3407",T_shuffled_gate
0.0,-0.003356456091692883,Pollen,1.0,-0.001118818697230961,0.002501754661506185,NMI,5,"42,123,7,2025,3407",T_shuffled_gate
0.0,-0.001993355481727521,Pollen,1.0,-0.0006644518272425071,0.0014857594534881924,ACC,5,"42,123,7,2025,3407",T_shuffled_gate
0.001872161046379106,-0.0017064687412492452,Pollen,0.75,0.00010289497230160371,0.0021559180360621903,ARI,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.0051606753134432635,-0.0013308490987665954,Pollen,0.5,0.0015719529964546507,0.004202743869598064,NMI,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.001993355481727588,-0.001993355481727521,Pollen,1.0,2.2204460492503132e-17,0.002349191964074885,ACC,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.0005392624824961167,-0.006684340796381116,Wang,0.375,-0.00240106591906033,0.004824979970656843,ARI,5,"42,123,7,2025,3407",F_matched_total_mix
0.0008787584691229533,-0.010232576244764946,Wang,0.375,-0.0036135283516377957,0.007447302355683302,NMI,5,"42,123,7,2025,3407",F_matched_total_mix
0.00012606366214942266,-0.0015757957768673502,Wang,0.4375,-0.0005672864796722355,0.0011353508634190047,ACC,5,"42,123,7,2025,3407",F_matched_total_mix
0.001165633268884436,-0.0021232043797261733,Wang,0.5625,-0.0006113243314880723,0.002075846814913236,ARI,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0018435517394925992,-0.0031091301907368862,Wang,0.5625,-0.0008197937738710026,0.003137878252678958,NMI,5,"42,123,7,2025,3407",T_beta_no_mutual
0.00027313793465701954,-0.0005042546485975796,Wang,0.5625,-0.00014707427250761906,0.0004904976375640196,ACC,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0018623644648333437,-0.002121946003433006,Wang,1.0,-0.00017219669779544589,0.002630387245271383,ARI,5,"42,123,7,2025,3407",T_beta_no_perturb
0.0027576620097933048,-0.0030979122010828864,Wang,1.0,-0.00021687490055919412,0.0038690990468626257,NMI,5,"42,123,7,2025,3407",T_beta_no_perturb
0.0004412228175228128,-0.0005042546485975574,Wang,1.0,-4.202122071648162e-05,0.0006241601335229635,ACC,5,"42,123,7,2025,3407",T_beta_no_perturb
0.0018663849234712647,-0.00017020821874180747,Wang,0.1875,0.0008046874021411021,0.0012671260776523636,ARI,5,"42,123,7,2025,3407",T_beta_no_snn
0.002809827589323599,-0.00019339104879765313,Wang,0.1875,0.001249250633702026,0.0018552060493440903,NMI,5,"42,123,7,2025,3407",T_beta_no_snn
0.000441222817522835,-4.2021220716459415e-05,Wang,0.3125,0.0001890954932240785,0.0003008261595393498,ACC,5,"42,123,7,2025,3407",T_beta_no_snn
0.0,-0.004727160037457545,Wang,0.5,-0.0016964660471394445,0.0033104769453475786,ARI,5,"42,123,7,2025,3407",T_edge_none
-2.2204460492503132e-17,-0.007246470991153031,Wang,0.5,-0.0026230315799775196,0.0050404018604838,NMI,5,"42,123,7,2025,3407",T_edge_none
0.0,-0.0011135623489862746,Wang,0.5,-0.0003992015968063978,0.0007805095333966765,ACC,5,"42,123,7,2025,3407",T_edge_none
0.0001726069399455854,-0.004636583687455076,Wang,0.25,-0.001607700641205656,0.0033571226432171338,ARI,5,"42,123,7,2025,3407",T_edge_sim
0.00012280429413344952,-0.007090532617115586,Wang,0.25,-0.0024840506422779906,0.005104349639704446,NMI,5,"42,123,7,2025,3407",T_edge_sim
2.101061035828522e-05,-0.0010925517386280558,Wang,0.5,-0.000378190986448157,0.0007917404635536363,ACC,5,"42,123,7,2025,3407",T_edge_sim
0.0,-0.0005372642076426181,Wang,1.0,-0.00017908806921420605,0.0004004530967221521,ARI,5,"42,123,7,2025,3407",T_edge_sim_mutual
0.0,-0.0008397410682350781,Wang,1.0,-0.0002799136894116927,0.000625906037357308,NMI,5,"42,123,7,2025,3407",T_edge_sim_mutual
0.0,-0.00012606366214937826,Wang,1.0,-4.2021220716459415e-05,9.396230601952567e-05,ACC,5,"42,123,7,2025,3407",T_edge_sim_mutual
