epoch,loss,L_cut,L_orth,L_var,variance_min
71.0,57697.921875,0.24576573073863983,57697.67578125,0.0,13.062088012695312
72.0,56207.66796875,0.24661122262477875,56207.421875,0.0,12.993552207946777
73.0,54783.9765625,0.2474415898323059,54783.73046875,0.0,12.926568031311035
74.0,53422.5,0.24825774133205414,53422.25,0.0,12.86113166809082
75.0,52119.1328125,0.24906013906002045,52118.8828125,0.0,12.797041893005371
76.0,50870.4453125,0.24984942376613617,50870.1953125,0.0,12.734190940856934
77.0,49672.8984375,0.2506256699562073,49672.6484375,0.0,12.672536849975586
78.0,48523.51171875,0.25138992071151733,48523.26171875,0.0,12.612013816833496
79.0,47419.60546875,0.2521423101425171,47419.3515625,0.0,12.529552459716797
80.0,46358.421875,0.25288328528404236,46358.16796875,0.0,12.406937599182129
