epoch,loss,L_cut,L_orth,L_var,variance_min
1.0,130518464.0,0.14858309924602509,130518464.0,0.0,49.16788101196289
2.0,93641200.0,0.15035830438137054,93641200.0,0.0,41.34975051879883
3.0,67704512.0,0.15221387147903442,67704512.0,0.0,37.591548919677734
4.0,49514280.0,0.1541242152452469,49514280.0,0.0,36.791812896728516
5.0,36718720.0,0.1560782492160797,36718720.0,0.0,37.66963577270508
6.0,27645448.0,0.15805791318416595,27645448.0,0.0,38.70903778076172
7.0,21137262.0,0.16005223989486694,21137262.0,0.0,36.95024871826172
8.0,16410130.0,0.16204765439033508,16410130.0,0.0,35.24295425415039
9.0,12931928.0,0.16402699053287506,12931928.0,0.0,33.597896575927734
10.0,10340588.0,0.16597478091716766,10340588.0,0.0,32.021087646484375
11.0,8387980.5,0.1678941696882248,8387980.5,0.0,30.5582275390625
12.0,6898941.0,0.16978299617767334,6898941.0,0.0,29.23181915283203
13.0,5749824.0,0.17164410650730133,5749824.0,0.0,28.038610458374023
14.0,4852047.5,0.173491969704628,4852047.5,0.0,26.980783462524414
15.0,4141573.5,0.17534157633781433,4141573.25,0.0,26.046018600463867
16.0,3571599.75,0.17719422280788422,3571599.5,0.0,25.220443725585938
17.0,3107931.5,0.1790637969970703,3107931.25,0.0,24.486610412597656
18.0,2725710.0,0.18096189200878143,2725709.75,0.0,23.83208656311035
19.0,2406856.75,0.18289262056350708,2406856.5,0.0,23.245445251464844
20.0,2137833.75,0.18485938012599945,2137833.5,0.0,22.71546173095703
21.0,1908482.5,0.18686868250370026,1908482.375,0.0,22.239320755004883
22.0,1711051.625,0.1889142394065857,1711051.375,0.0,21.811479568481445
23.0,1539694.25,0.1909986436367035,1539694.0,0.0,21.43320655822754
24.0,1390052.5,0.19311566650867462,1390052.25,0.0,21.1021785736084
25.0,1258618.75,0.19525927305221558,1258618.5,0.0,20.816944122314453
26.0,1142754.5,0.19742482900619507,1142754.25,0.0,20.572635650634766
27.0,1040231.9375,0.1995995044708252,1040231.75,0.0,20.365358352661133
