dataset,config,topology_mode,lambda_topology,rank_margin,self_init_weight,seed,gpu,status,returncode,save_dir,summary_path,log_path,ari,nmi,acc,fmi,self_mass,edge_entropy,effective_neighbor_count,topology_loss,rank_loss,rank_active_fraction,reconstruction_loss,mask_loss,source_path,source_sha256,runner_source_sha256,model_source_sha256,gate_source_sha256,k_source,labels_used_during_fit
balance_scale,self_null_lam0.3_rm1.0_si0.3,self_null,0.3,1.0,0.3,123,4,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.3/seed_123,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.3/seed_123/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.3/seed_123/run.log,0.17801171995395157,0.15490553218033964,0.5712,0.4965924004324493,0.573189377784729,1.4069457054138184,4.132115840911865,0.015614467634198567,0.3898940453926722,0.75,0.3274747607608636,0.6125324589510759,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.3_rm1.0_si0.5,self_null,0.3,1.0,0.5,7,5,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.5/seed_7,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.5/seed_7/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.5/seed_7/run.log,0.10075152751085649,0.09615221973624487,0.48,0.4455316293328598,0.6185392737388611,1.3856303691864014,4.056119441986084,0.01609279370944326,0.3926738701760769,0.75,0.330232643832763,0.6144094452261925,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.3_rm1.0_si0.5,self_null,0.3,1.0,0.5,42,1,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.5/seed_42,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.5/seed_42/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.5/seed_42/run.log,0.1476683730433495,0.1305174552132089,0.5152,0.4721998534305234,0.6416561603546143,1.401503324508667,4.112308025360107,0.01630393493299683,0.398754129682978,0.75,0.33095702839394414,0.6150198310613633,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.3_rm1.0_si0.5,self_null,0.3,1.0,0.5,123,4,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.5/seed_123,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.5/seed_123/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.3_rm1.0_si0.5/seed_123/run.log,0.17801171995395157,0.15490553218033964,0.5712,0.4965924004324493,0.572731614112854,1.4069119691848755,4.131990432739258,0.015600878462040174,0.38989617998401327,0.75,0.3274755194783211,0.6125320968528588,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm0.5_si0.3,self_null,0.5,0.5,0.3,7,5,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.3/seed_7,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.3/seed_7/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.3/seed_7/run.log,0.09374381387802716,0.08859121983864311,0.4624,0.4398083640578174,0.5776211023330688,1.469731330871582,4.373296737670898,0.013930673028031988,0.16633199596156678,0.75,0.3302844677120447,0.6143942316373189,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm0.5_si0.3,self_null,0.5,0.5,0.3,42,1,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.3/seed_42,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.3/seed_42/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.3/seed_42/run.log,0.15536035027120643,0.13720962050760963,0.52,0.4768630323050696,0.6037712097167969,1.4897212982177734,4.454023361206055,0.014114456049477062,0.17069298637410008,0.75,0.3310024968038003,0.6150160411993664,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm0.5_si0.3,self_null,0.5,0.5,0.3,123,4,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.3/seed_123,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.3/seed_123/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.3/seed_123/run.log,0.1780831784962723,0.15241741175272217,0.5712,0.4959221652683821,0.5744959712028503,1.482040524482727,4.423344135284424,0.013544239181404311,0.16298925438895823,0.75,0.3275295303513606,0.6125303782522679,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm0.5_si0.5,self_null,0.5,0.5,0.5,7,5,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.5/seed_7,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.5/seed_7/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.5/seed_7/run.log,0.09570815865220583,0.09021101427762629,0.464,0.44095492539883535,0.597424328327179,1.4698883295059204,4.3739333152771,0.01394714864436537,0.1663303063561519,0.75,0.330284900094072,0.6143969980378946,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm0.5_si0.5,self_null,0.5,0.5,0.5,42,1,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.5/seed_42,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.5/seed_42/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.5/seed_42/run.log,0.16148347379867947,0.14146536421250083,0.5248,0.48069896708280047,0.6134976744651794,1.4897382259368896,4.454098224639893,0.014129040103095273,0.17070196646576127,0.75,0.33100283394257224,0.6150148342053096,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm0.5_si0.5,self_null,0.5,0.5,0.5,123,4,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.5/seed_123,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.5/seed_123/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm0.5_si0.5/seed_123/run.log,0.1780831784962723,0.15241741175272217,0.5712,0.4959221652683821,0.5669467449188232,1.4821027517318726,4.423606872558594,0.013540277125624316,0.16296357282747825,0.75,0.3275297806908687,0.6125294533868629,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm1.0_si0.3,self_null,0.5,1.0,0.3,7,5,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.3/seed_7,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.3/seed_7/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.3/seed_7/run.log,0.09570815865220583,0.09021101427762629,0.464,0.44095492539883535,0.5996196866035461,1.385694980621338,4.056351661682129,0.013927489705383777,0.39267319204906626,0.75,0.33028493088980515,0.6143939892450968,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm1.0_si0.3,self_null,0.5,1.0,0.3,42,1,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.3/seed_42,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.3/seed_42/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.3/seed_42/run.log,0.15536035027120643,0.13720962050760963,0.52,0.4768630323050696,0.6245269775390625,1.4015413522720337,4.112448215484619,0.014111021110632765,0.3987308001766602,0.75,0.3310028253744046,0.6150157240529855,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm1.0_si0.3,self_null,0.5,1.0,0.3,123,4,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.3/seed_123,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.3/seed_123/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.3/seed_123/run.log,0.1780831784962723,0.15241741175272217,0.5712,0.4959221652683821,0.5889664888381958,1.4069421291351318,4.13210391998291,0.013541933075369647,0.38989124024907745,0.75,0.32752991120020547,0.6125301790734132,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm1.0_si0.5,self_null,0.5,1.0,0.5,7,5,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.5/seed_7,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.5/seed_7/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.5/seed_7/run.log,0.09570815865220583,0.09021101427762629,0.464,0.44095492539883535,0.6226714849472046,1.385642170906067,4.056160926818848,0.013943285510564845,0.3926763297369083,0.75,0.33028542312482995,0.6143967308104038,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm1.0_si0.5,self_null,0.5,1.0,0.5,42,1,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.5/seed_42,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.5/seed_42/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.5/seed_42/run.log,0.16148347379867947,0.14146536421250083,0.5248,0.48069896708280047,0.6438880562782288,1.401490569114685,4.112262725830078,0.014125606852273149,0.39875094033777714,0.75,0.3310031831264496,0.6150145200391611,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
balance_scale,self_null_lam0.5_rm1.0_si0.5,self_null,0.5,1.0,0.5,123,4,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.5/seed_123,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.5/seed_123/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/balance_scale/self_null_lam0.5_rm1.0_si0.5/seed_123/run.log,0.1780831784962723,0.15241741175272217,0.5712,0.4959221652683821,0.5887061357498169,1.4069169759750366,4.132009983062744,0.01353468066469456,0.3898952612032493,0.75,0.32753026274343333,0.6125292544563611,<local_data_root>/datasets/AHDPC/processed/balance_scale.npz,aebeaa2574dc6f01651d1f13c1b354d7d19373d7cff8975d0ed05b63a5cf883b,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
flame,edge_only_lam0.3_rm0.5,edge_only,0.3,0.5,0.8,7,5,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm0.5/seed_7,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm0.5/seed_7/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm0.5/seed_7/run.log,0.49955115517715365,0.4301272113590202,0.8541666666666666,0.7592350984001888,0.0,1.5916709899902344,4.912753582000732,0.014901441975962371,0.31600036807358267,0.75,0.335985903814435,0.6191665738821029,<local_data_root>/datasets/AHDPC/processed/flame.npz,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
flame,edge_only_lam0.3_rm0.5,edge_only,0.3,0.5,0.8,42,1,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm0.5/seed_42,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm0.5/seed_42/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm0.5/seed_42/run.log,0.4997914953192624,0.4762295097749414,0.8541666666666666,0.7585425462553981,0.0,1.5898323059082031,4.903753757476807,0.015097187622450292,0.3109190918505192,0.75,0.32813927382230756,0.6157149389386177,<local_data_root>/datasets/AHDPC/processed/flame.npz,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
flame,edge_only_lam0.3_rm0.5,edge_only,0.3,0.5,0.8,123,4,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm0.5/seed_123,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm0.5/seed_123/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm0.5/seed_123/run.log,0.5111724059790677,0.42301368895254887,0.8583333333333333,0.7658690107367746,0.0,1.5925869941711426,4.917267799377441,0.014128319744486362,0.3138550754636526,0.75,0.33066042698919773,0.6141711235046386,<local_data_root>/datasets/AHDPC/processed/flame.npz,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
flame,edge_only_lam0.3_rm1.0,edge_only,0.3,1.0,0.8,7,5,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm1.0/seed_7,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm1.0/seed_7/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm1.0/seed_7/run.log,0.49955115517715365,0.4301272113590202,0.8541666666666666,0.7592350984001888,0.0,1.5877739191055298,4.8941168785095215,0.01490143098635599,0.6873630866408348,0.75,0.3359859142452478,0.6191665783524514,<local_data_root>/datasets/AHDPC/processed/flame.npz,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
flame,edge_only_lam0.3_rm1.0,edge_only,0.3,1.0,0.8,42,1,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm1.0/seed_42,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm1.0/seed_42/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm1.0/seed_42/run.log,0.4997914953192624,0.4762295097749414,0.8541666666666666,0.7585425462553981,0.0,1.5860141515731812,4.885529041290283,0.015097447612788528,0.6821152739226818,0.75,0.32813927307724955,0.6157149381935596,<local_data_root>/datasets/AHDPC/processed/flame.npz,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
flame,edge_only_lam0.3_rm1.0,edge_only,0.3,1.0,0.8,123,4,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm1.0/seed_123,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm1.0/seed_123/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.3_rm1.0/seed_123/run.log,0.5111724059790677,0.42301368895254887,0.8583333333333333,0.7658690107367746,0.0,1.5860379934310913,4.886053085327148,0.014128607138991356,0.6833174958825111,0.75,0.33066043071448803,0.6141711249947548,<local_data_root>/datasets/AHDPC/processed/flame.npz,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
flame,edge_only_lam0.5_rm0.5,edge_only,0.5,0.5,0.8,7,5,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.5_rm0.5/seed_7,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.5_rm0.5/seed_7/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.5_rm0.5/seed_7/run.log,0.4878122860812521,0.42202818453353413,0.85,0.7534099602244124,0.0,1.591672420501709,4.912760257720947,0.01300858404720202,0.3160065971314907,0.75,0.33600312694907186,0.6191585019230843,<local_data_root>/datasets/AHDPC/processed/flame.npz,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
flame,edge_only_lam0.5_rm0.5,edge_only,0.5,0.5,0.8,42,1,completed,0,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.5_rm0.5/seed_42,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.5_rm0.5/seed_42/summary.json,<local_data_root>/result/V12/v12_topology_search_stage3_2026-08-04/flame/edge_only_lam0.5_rm0.5/seed_42/run.log,0.4997914953192624,0.4762295097749414,0.8541666666666666,0.7585425462553981,0.0,1.5898312330245972,4.903748989105225,0.01324371044174768,0.3109181642532349,0.75,0.3281812764704227,0.6157245561480522,<local_data_root>/datasets/AHDPC/processed/flame.npz,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d,637d5e5c489c56e1c2c14339f85e70c1c89851902fdbe0056e5050896faba74f,8250fdca6e36610c111d77f1f3924f806f6b98301366d7b7ecffe3c351b21a8f,benchmark_oracle_from_y,False
