dataset,seed,config,stage2_baseline,ari_current,ari_stage2,ari_delta,nmi_current,nmi_stage2,nmi_delta,acc_current,acc_stage2,acc_delta,fmi_current,fmi_stage2,fmi_delta,edge_entropy_current,edge_entropy_stage2,edge_entropy_delta,effective_neighbor_count_current,effective_neighbor_count_stage2,effective_neighbor_count_delta,rank_loss_current,rank_loss_stage2,rank_loss_delta
flame,7,self_null_lam0.3_rm0.5_si0.5,self_null_lambda01,0.49955115517715365,0.5234398520832709,-0.02388869690611728,0.4301272113590202,0.4469057665089211,-0.016778555149900898,0.8541666666666666,0.8625,-0.008333333333333415,0.7592350984001888,0.7711059509808914,-0.01187085258070264,1.5916740894317627,1.60499906539917,-0.013324975967407227,4.912768363952637,4.977879524230957,-0.06511116027832031,0.31601609513163564,0.04482719241641462,0.271188902715221
flame,42,self_null_lam0.3_rm0.5_si0.5,self_null_lambda01,0.4997914953192624,0.51170062704509,-0.011909131725827582,0.4762295097749414,0.48413629790455054,-0.007906788129609155,0.8541666666666666,0.8583333333333333,-0.004166666666666652,0.7585425462553981,0.7643480766667312,-0.005805530411333137,1.5898323059082031,1.6037490367889404,-0.013916730880737305,4.903753757476807,4.971675395965576,-0.06792163848876953,0.3109131034463644,0.04146599099040031,0.2694471124559641
flame,123,self_null_lam0.3_rm0.5_si0.5,self_null_lambda01,0.5111724059790677,0.5111724059790677,0.0,0.42301368895254887,0.42301368895254887,0.0,0.8583333333333333,0.8583333333333333,0.0,0.7658690107367746,0.7658690107367746,0.0,1.5925918817520142,1.6054328680038452,-0.012840986251831055,4.917290210723877,4.980034351348877,-0.062744140625,0.31384145095944405,0.04564360305666924,0.2681978479027748
flame,7,self_null_lam0.3_rm1.0_si0.3,self_null_lambda01,0.49955115517715365,0.5234398520832709,-0.02388869690611728,0.4301272113590202,0.4469057665089211,-0.016778555149900898,0.8541666666666666,0.8625,-0.008333333333333415,0.7592350984001888,0.7711059509808914,-0.01187085258070264,1.5877734422683716,1.60499906539917,-0.01722562313079834,4.894114971160889,4.977879524230957,-0.08376455307006836,0.6873915925621986,0.04482719241641462,0.642564400145784
flame,42,self_null_lam0.3_rm1.0_si0.3,self_null_lambda01,0.4997914953192624,0.51170062704509,-0.011909131725827582,0.4762295097749414,0.48413629790455054,-0.007906788129609155,0.8541666666666666,0.8583333333333333,-0.004166666666666652,0.7585425462553981,0.7643480766667312,-0.005805530411333137,1.586011290550232,1.6037490367889404,-0.017737746238708496,4.885515213012695,4.971675395965576,-0.08616018295288086,0.6821062862873077,0.04146599099040031,0.6406402952969075
flame,123,self_null_lam0.3_rm1.0_si0.3,self_null_lambda01,0.5111724059790677,0.5111724059790677,0.0,0.42301368895254887,0.42301368895254887,0.0,0.8583333333333333,0.8583333333333333,0.0,0.7658690107367746,0.7658690107367746,0.0,1.5860341787338257,1.6054328680038452,-0.01939868927001953,4.886033535003662,4.980034351348877,-0.09400081634521484,0.6833087913691998,0.04564360305666924,0.6376651883125305
flame,7,self_null_lam0.3_rm1.0_si0.5,self_null_lambda01,0.49955115517715365,0.5234398520832709,-0.02388869690611728,0.4301272113590202,0.4469057665089211,-0.016778555149900898,0.8541666666666666,0.8625,-0.008333333333333415,0.7592350984001888,0.7711059509808914,-0.01187085258070264,1.5877718925476074,1.60499906539917,-0.0172271728515625,4.894106864929199,4.977879524230957,-0.08377265930175781,0.6873750329017639,0.04482719241641462,0.6425478404853493
flame,42,self_null_lam0.3_rm1.0_si0.5,self_null_lambda01,0.4997914953192624,0.51170062704509,-0.011909131725827582,0.4762295097749414,0.48413629790455054,-0.007906788129609155,0.8541666666666666,0.8583333333333333,-0.004166666666666652,0.7585425462553981,0.7643480766667312,-0.005805530411333137,1.586011528968811,1.6037490367889404,-0.017737507820129395,4.88551664352417,4.971675395965576,-0.08615875244140625,0.6821083568036557,0.04146599099040031,0.6406423658132554
flame,123,self_null_lam0.3_rm1.0_si0.5,self_null_lambda01,0.5111724059790677,0.5111724059790677,0.0,0.42301368895254887,0.42301368895254887,0.0,0.8583333333333333,0.8583333333333333,0.0,0.7658690107367746,0.7658690107367746,0.0,1.5860283374786377,1.6054328680038452,-0.01940453052520752,4.886006832122803,4.980034351348877,-0.09402751922607422,0.6833040565252304,0.04564360305666924,0.6376604534685612
flame,7,self_null_lam0.5_rm0.5_si0.3,self_null_lambda01,0.49955115517715365,0.5234398520832709,-0.02388869690611728,0.4301272113590202,0.4469057665089211,-0.016778555149900898,0.8541666666666666,0.8625,-0.008333333333333415,0.7592350984001888,0.7711059509808914,-0.01187085258070264,1.591698408126831,1.60499906539917,-0.013300657272338867,4.9128875732421875,4.977879524230957,-0.06499195098876953,0.31606758013367653,0.04482719241641462,0.2712403877172619
flame,42,self_null_lam0.5_rm0.5_si0.3,self_null_lambda01,0.4997914953192624,0.51170062704509,-0.011909131725827582,0.4762295097749414,0.48413629790455054,-0.007906788129609155,0.8541666666666666,0.8583333333333333,-0.004166666666666652,0.7585425462553981,0.7643480766667312,-0.005805530411333137,1.5898396968841553,1.6037490367889404,-0.013909339904785156,4.903789043426514,4.971675395965576,-0.0678863525390625,0.31091355681419375,0.04146599099040031,0.2694475658237934
flame,123,self_null_lam0.5_rm0.5_si0.3,self_null_lambda01,0.5111724059790677,0.5111724059790677,0.0,0.42301368895254887,0.42301368895254887,0.0,0.8583333333333333,0.8583333333333333,0.0,0.7658690107367746,0.7658690107367746,0.0,1.5925849676132202,1.6054328680038452,-0.012847900390625,4.9172563552856445,4.980034351348877,-0.06277799606323242,0.31379408314824103,0.04564360305666924,0.2681504800915718
flame,7,self_null_lam0.5_rm0.5_si0.5,self_null_lambda01,0.49955115517715365,0.5234398520832709,-0.02388869690611728,0.4301272113590202,0.4469057665089211,-0.016778555149900898,0.8541666666666666,0.8625,-0.008333333333333415,0.7592350984001888,0.7711059509808914,-0.01187085258070264,1.5916755199432373,1.60499906539917,-0.013323545455932617,4.912775993347168,4.977879524230957,-0.06510353088378906,0.31603488102555277,0.04482719241641462,0.27120768860913813
flame,42,self_null_lam0.5_rm0.5_si0.5,self_null_lambda01,0.4997914953192624,0.51170062704509,-0.011909131725827582,0.4762295097749414,0.48413629790455054,-0.007906788129609155,0.8541666666666666,0.8583333333333333,-0.004166666666666652,0.7585425462553981,0.7643480766667312,-0.005805530411333137,1.5898319482803345,1.6037490367889404,-0.013917088508605957,4.90375280380249,4.971675395965576,-0.06792259216308594,0.31091084741055963,0.04146599099040031,0.2694448564201593
flame,123,self_null_lam0.5_rm0.5_si0.5,self_null_lambda01,0.5111724059790677,0.5111724059790677,0.0,0.42301368895254887,0.42301368895254887,0.0,0.8583333333333333,0.8583333333333333,0.0,0.7658690107367746,0.7658690107367746,0.0,1.5925995111465454,1.6054328680038452,-0.012833356857299805,4.917326927185059,4.980034351348877,-0.06270742416381836,0.3138455465435982,0.04564360305666924,0.26820194348692894
flame,7,self_null_lam0.5_rm1.0_si0.3,self_null_lambda01,0.49955115517715365,0.5234398520832709,-0.02388869690611728,0.4301272113590202,0.4469057665089211,-0.016778555149900898,0.8541666666666666,0.8625,-0.008333333333333415,0.7592350984001888,0.7711059509808914,-0.01187085258070264,1.5877761840820312,1.60499906539917,-0.017222881317138672,4.894129276275635,4.977879524230957,-0.08375024795532227,0.68742208853364,0.04482719241641462,0.6425948961172253
flame,42,self_null_lam0.5_rm1.0_si0.3,self_null_lambda01,0.4997914953192624,0.51170062704509,-0.011909131725827582,0.4762295097749414,0.48413629790455054,-0.007906788129609155,0.8541666666666666,0.8583333333333333,-0.004166666666666652,0.7585425462553981,0.7643480766667312,-0.005805530411333137,1.5860151052474976,1.6037490367889404,-0.01773393154144287,4.885534286499023,4.971675395965576,-0.08614110946655273,0.6821114316582679,0.04146599099040031,0.6406454406678677
flame,123,self_null_lam0.5_rm1.0_si0.3,self_null_lambda01,0.5111724059790677,0.5111724059790677,0.0,0.42301368895254887,0.42301368895254887,0.0,0.8583333333333333,0.8583333333333333,0.0,0.7658690107367746,0.7658690107367746,0.0,1.5860059261322021,1.6054328680038452,-0.019426941871643066,4.885899066925049,4.980034351348877,-0.09413528442382812,0.6832549490034581,0.04564360305666924,0.6376113459467888
flame,7,self_null_lam0.5_rm1.0_si0.5,self_null_lambda01,0.49955115517715365,0.5234398520832709,-0.02388869690611728,0.4301272113590202,0.4469057665089211,-0.016778555149900898,0.8541666666666666,0.8625,-0.008333333333333415,0.7592350984001888,0.7711059509808914,-0.01187085258070264,1.5877723693847656,1.60499906539917,-0.017226696014404297,4.894110679626465,4.977879524230957,-0.08376884460449219,0.6873914904892444,0.04482719241641462,0.6425642980728298
flame,42,self_null_lam0.5_rm1.0_si0.5,self_null_lambda01,0.4997914953192624,0.51170062704509,-0.011909131725827582,0.4762295097749414,0.48413629790455054,-0.007906788129609155,0.8541666666666666,0.8583333333333333,-0.004166666666666652,0.7585425462553981,0.7643480766667312,-0.005805530411333137,1.5860095024108887,1.6037490367889404,-0.017739534378051758,4.885507583618164,4.971675395965576,-0.08616781234741211,0.6821053542196751,0.04146599099040031,0.6406393632292748
flame,123,self_null_lam0.5_rm1.0_si0.5,self_null_lambda01,0.5111724059790677,0.5111724059790677,0.0,0.42301368895254887,0.42301368895254887,0.0,0.8583333333333333,0.8583333333333333,0.0,0.7658690107367746,0.7658690107367746,0.0,1.586039423942566,1.6054328680038452,-0.019393444061279297,4.886059761047363,4.980034351348877,-0.09397459030151367,0.6833174951374531,0.04564360305666924,0.6376738920807838
spect_heart,7,edge_only_lam0.3_rm0.5,self_null_lambda01,0.0291560936424181,0.013009784247544131,0.016146309394873968,0.13038825183860814,0.10873878090954008,0.021649470929068063,0.599250936329588,0.5805243445692884,0.01872659176029967,0.5976144160493895,0.5928592827838567,0.004755133265532785,1.5350223779678345,1.5791871547698975,-0.04416477680206299,4.651680946350098,4.852865219116211,-0.20118427276611328,0.19499382870271803,0.023781604261603206,0.17121222444111484
spect_heart,42,edge_only_lam0.3_rm0.5,self_null_lambda01,-0.00448601244129853,-0.00448601244129853,0.0,0.12407175691535302,0.12407175691535302,0.0,0.5655430711610487,0.5655430711610487,0.0,0.5925629805873869,0.5925629805873869,0.0,1.5240668058395386,1.5829375982284546,-0.058870792388916016,4.605050086975098,4.870729446411133,-0.26567935943603516,0.191220097662881,0.023116188909625635,0.16810390875325537
spect_heart,123,edge_only_lam0.3_rm0.5,self_null_lambda01,0.00969411369750971,0.006447283258482127,0.0032468304390275834,0.1067445274092248,0.10477216501408736,0.001972362395137442,0.5767790262172284,0.5730337078651685,0.0037453183520599342,0.5922244228363506,0.5916556146755363,0.0005688081608142825,1.533277153968811,1.57810378074646,-0.044826626777648926,4.64461088180542,4.847867488861084,-0.20325660705566406,0.18904501283541322,0.02114737087395042,0.1678976419614628
spect_heart,7,edge_only_lam0.3_rm1.0,self_null_lambda01,0.0291560936424181,0.013009784247544131,0.016146309394873968,0.13038825183860814,0.10873878090954008,0.021649470929068063,0.599250936329588,0.5805243445692884,0.01872659176029967,0.5976144160493895,0.5928592827838567,0.004755133265532785,1.4675114154815674,1.5791871547698975,-0.11167573928833008,4.3728179931640625,4.852865219116211,-0.48004722595214844,0.43985567418858407,0.023781604261603206,0.41607406992698087
spect_heart,42,edge_only_lam0.3_rm1.0,self_null_lambda01,-0.00448601244129853,-0.00448601244129853,0.0,0.12407175691535302,0.12407175691535302,0.0,0.5655430711610487,0.5655430711610487,0.0,0.5925629805873869,0.5925629805873869,0.0,1.4612677097320557,1.5829375982284546,-0.12166988849639893,4.348081111907959,4.870729446411133,-0.5226483345031738,0.4427955919876695,0.023116188909625635,0.41967940307804386
spect_heart,123,edge_only_lam0.3_rm1.0,self_null_lambda01,0.00969411369750971,0.006447283258482127,0.0032468304390275834,0.1067445274092248,0.10477216501408736,0.001972362395137442,0.5767790262172284,0.5730337078651685,0.0037453183520599342,0.5922244228363506,0.5916556146755363,0.0005688081608142825,1.4709547758102417,1.57810378074646,-0.10714900493621826,4.386404991149902,4.847867488861084,-0.46146249771118164,0.43403959916904566,0.02114737087395042,0.41289222829509525
spect_heart,7,edge_only_lam0.5_rm0.5,self_null_lambda01,0.036856532274042925,0.013009784247544131,0.023846748026498794,0.13479388651431917,0.10873878090954008,0.026055105604779097,0.6067415730337079,0.5805243445692884,0.02621722846441954,0.5996771632703964,0.5928592827838567,0.006817880486539751,1.53397536277771,1.5791871547698975,-0.0452117919921875,4.6470627784729,4.852865219116211,-0.20580244064331055,0.1951758008915931,0.023781604261603206,0.1713941966299899
spect_heart,42,edge_only_lam0.5_rm0.5,self_null_lambda01,-0.00448601244129853,-0.00448601244129853,0.0,0.12407175691535302,0.12407175691535302,0.0,0.5655430711610487,0.5655430711610487,0.0,0.5925629805873869,0.5925629805873869,0.0,1.5234770774841309,1.5829375982284546,-0.05946052074432373,4.602426528930664,4.870729446411133,-0.26830291748046875,0.19144918890669943,0.023116188909625635,0.1683329999970738
spect_heart,123,edge_only_lam0.5_rm0.5,self_null_lambda01,-0.017052578596755612,0.006447283258482127,-0.02349986185523774,0.10206180170925025,0.10477216501408736,-0.0027103633048371073,0.5468164794007491,0.5730337078651685,-0.02621722846441943,0.5905784515061036,0.5916556146755363,-0.0010771631694327377,1.5334237813949585,1.57810378074646,-0.044679999351501465,4.645177841186523,4.847867488861084,-0.20268964767456055,0.18943687845021487,0.02114737087395042,0.16828950757626446
spect_heart,7,edge_only_lam0.5_rm1.0,self_null_lambda01,0.03297138074546601,0.013009784247544131,0.01996159649792188,0.13257863625609312,0.10873878090954008,0.023839855346553043,0.602996254681648,0.5805243445692884,0.022471910112359605,0.5986127230395695,0.5928592827838567,0.005753440255712783,1.4704318046569824,1.5791871547698975,-0.10875535011291504,4.3841094970703125,4.852865219116211,-0.46875572204589844,0.4401110257022083,0.023781604261603206,0.4163294214406051
spect_heart,42,edge_only_lam0.5_rm1.0,self_null_lambda01,-0.00448601244129853,-0.00448601244129853,0.0,0.12407175691535302,0.12407175691535302,0.0,0.5655430711610487,0.5655430711610487,0.0,0.5925629805873869,0.5925629805873869,0.0,1.4642308950424194,1.5829375982284546,-0.11870670318603516,4.359471321105957,4.870729446411133,-0.5112581253051758,0.44313468765467406,0.023116188909625635,0.42001849874504843
spect_heart,123,edge_only_lam0.5_rm1.0,self_null_lambda01,0.00969411369750971,0.006447283258482127,0.0032468304390275834,0.1067445274092248,0.10477216501408736,0.001972362395137442,0.5767790262172284,0.5730337078651685,0.0037453183520599342,0.5922244228363506,0.5916556146755363,0.0005688081608142825,1.4740363359451294,1.57810378074646,-0.10406744480133057,4.39837646484375,4.847867488861084,-0.449491024017334,0.43453326663002373,0.02114737087395042,0.4133858957560733
spect_heart,7,self_null_lam0.3_rm0.5_si0.3,self_null_lambda01,0.016394489545817195,0.013009784247544131,0.0033847052982730642,0.11075536775168761,0.10873878090954008,0.002016586842147533,0.5842696629213483,0.5805243445692884,0.0037453183520599342,0.59356023012163,0.5928592827838567,0.0007009473377732611,1.5363470315933228,1.5791871547698975,-0.04284012317657471,4.657499313354492,4.852865219116211,-0.19536590576171875,0.1948848083615303,0.023781604261603206,0.1711032040999271
spect_heart,42,self_null_lam0.3_rm0.5_si0.3,self_null_lambda01,-0.008270899220307762,-0.00448601244129853,-0.0037848867790092316,0.10779364702735492,0.12407175691535302,-0.016278109887998105,0.5580524344569289,0.5655430711610487,-0.0074906367041198685,0.5909996148726936,0.5925629805873869,-0.0015633657146932878,1.522615909576416,1.5829375982284546,-0.060321688652038574,4.598910808563232,4.870729446411133,-0.2718186378479004,0.19068709341809154,0.023116188909625635,0.1675709045084659
spect_heart,123,self_null_lam0.3_rm0.5_si0.3,self_null_lambda01,0.006447283258482127,0.006447283258482127,0.0,0.10477216501408736,0.10477216501408736,0.0,0.5730337078651685,0.5730337078651685,0.0,0.5916556146755363,0.5916556146755363,0.0,1.5328034162521362,1.57810378074646,-0.04530036449432373,4.64259672164917,4.847867488861084,-0.20527076721191406,0.1887672329787165,0.02114737087395042,0.1676198621047661
spect_heart,7,self_null_lam0.3_rm0.5_si0.5,self_null_lambda01,0.019848439657454295,0.013009784247544131,0.006838655409910164,0.11279474279642827,0.10873878090954008,0.004055961886888199,0.5880149812734082,0.5805243445692884,0.0074906367041198685,0.5943272833653692,0.5928592827838567,0.0014680005815125297,1.5352383852005005,1.5791871547698975,-0.04394876956939697,4.6526288986206055,4.852865219116211,-0.20023632049560547,0.1949227273929864,0.023781604261603206,0.17114112313138322
spect_heart,42,self_null_lam0.3_rm0.5_si0.5,self_null_lambda01,-0.007705496366232233,-0.00448601244129853,-0.003219483924933703,0.12204642223893851,0.12407175691535302,-0.0020253346764145114,0.5617977528089888,0.5655430711610487,-0.0037453183520599342,0.5922599450524729,0.5925629805873869,-0.0003030355349139535,1.5237605571746826,1.5829375982284546,-0.05917704105377197,4.603821277618408,4.870729446411133,-0.2669081687927246,0.1908187142573297,0.023116188909625635,0.16770252534770408
spect_heart,123,self_null_lam0.3_rm0.5_si0.5,self_null_lambda01,0.006447283258482127,0.006447283258482127,0.0,0.10477216501408736,0.10477216501408736,0.0,0.5730337078651685,0.5730337078651685,0.0,0.5916556146755363,0.5916556146755363,0.0,1.5328775644302368,1.57810378074646,-0.045226216316223145,4.642934799194336,4.847867488861084,-0.20493268966674805,0.18869123798795046,0.02114737087395042,0.16754386711400004
spect_heart,7,self_null_lam0.3_rm1.0_si0.3,self_null_lambda01,0.016394489545817195,0.013009784247544131,0.0033847052982730642,0.11075536775168761,0.10873878090954008,0.002016586842147533,0.5842696629213483,0.5805243445692884,0.0037453183520599342,0.59356023012163,0.5928592827838567,0.0007009473377732611,1.4599807262420654,1.5791871547698975,-0.11920642852783203,4.3439435958862305,4.852865219116211,-0.5089216232299805,0.43943287525326014,0.023781604261603206,0.41565127099165694
spect_heart,42,self_null_lam0.3_rm1.0_si0.3,self_null_lambda01,-0.008270899220307762,-0.00448601244129853,-0.0037848867790092316,0.10779364702735492,0.12407175691535302,-0.016278109887998105,0.5580524344569289,0.5655430711610487,-0.0074906367041198685,0.5909996148726936,0.5925629805873869,-0.0015633657146932878,1.4533507823944092,1.5829375982284546,-0.1295868158340454,4.3179030418396,4.870729446411133,-0.5528264045715332,0.44199316957965495,0.023116188909625635,0.4188769806700293
spect_heart,123,self_null_lam0.3_rm1.0_si0.3,self_null_lambda01,0.006447283258482127,0.006447283258482127,0.0,0.10477216501408736,0.10477216501408736,0.0,0.5730337078651685,0.5730337078651685,0.0,0.5916556146755363,0.5916556146755363,0.0,1.464343786239624,1.57810378074646,-0.11375999450683594,4.360967636108398,4.847867488861084,-0.48689985275268555,0.4333929721266031,0.02114737087395042,0.4122456012526527
spect_heart,7,self_null_lam0.3_rm1.0_si0.5,self_null_lambda01,0.016394489545817195,0.013009784247544131,0.0033847052982730642,0.11075536775168761,0.10873878090954008,0.002016586842147533,0.5842696629213483,0.5805243445692884,0.0037453183520599342,0.59356023012163,0.5928592827838567,0.0007009473377732611,1.4596182107925415,1.5791871547698975,-0.11956894397735596,4.342571258544922,4.852865219116211,-0.5102939605712891,0.43952316204085945,0.023781604261603206,0.41574155777925625
spect_heart,42,self_null_lam0.3_rm1.0_si0.5,self_null_lambda01,-0.007705496366232233,-0.00448601244129853,-0.003219483924933703,0.12204642223893851,0.12407175691535302,-0.0020253346764145114,0.5617977528089888,0.5655430711610487,-0.0037453183520599342,0.5922599450524729,0.5925629805873869,-0.0003030355349139535,1.4531850814819336,1.5829375982284546,-0.129752516746521,4.31725549697876,4.870729446411133,-0.553473949432373,0.4421615615487099,0.023116188909625635,0.41904537263908426
spect_heart,123,self_null_lam0.3_rm1.0_si0.5,self_null_lambda01,0.006447283258482127,0.006447283258482127,0.0,0.10477216501408736,0.10477216501408736,0.0,0.5730337078651685,0.5730337078651685,0.0,0.5916556146755363,0.5916556146755363,0.0,1.4636657238006592,1.57810378074646,-0.11443805694580078,4.3583598136901855,4.847867488861084,-0.48950767517089844,0.4333915445022285,0.02114737087395042,0.4122441736282781
spect_heart,7,self_null_lam0.5_rm0.5_si0.3,self_null_lambda01,0.018126669006629445,0.013009784247544131,0.005116884759085314,0.12396108526084544,0.10873878090954008,0.015222304351305366,0.5880149812734082,0.5805243445692884,0.0074906367041198685,0.5950167037546857,0.5928592827838567,0.0021574209708290493,1.5358606576919556,1.5791871547698975,-0.043326497077941895,4.655340194702148,4.852865219116211,-0.1975250244140625,0.19499576617963613,0.023781604261603206,0.17121416191803293
spect_heart,42,self_null_lam0.5_rm0.5_si0.3,self_null_lambda01,-0.007705496366232233,-0.00448601244129853,-0.003219483924933703,0.12204642223893851,0.12407175691535302,-0.0020253346764145114,0.5617977528089888,0.5655430711610487,-0.0037453183520599342,0.5922599450524729,0.5925629805873869,-0.0003030355349139535,1.5223215818405151,1.5829375982284546,-0.06061601638793945,4.597616195678711,4.870729446411133,-0.2731132507324219,0.19079958563670515,0.023116188909625635,0.16768339672707952
spect_heart,123,self_null_lam0.5_rm0.5_si0.3,self_null_lambda01,0.006447283258482127,0.006447283258482127,0.0,0.10477216501408736,0.10477216501408736,0.0,0.5730337078651685,0.5730337078651685,0.0,0.5916556146755363,0.5916556146755363,0.0,1.5329464673995972,1.57810378074646,-0.04515731334686279,4.643174171447754,4.847867488861084,-0.20469331741333008,0.18903046785853803,0.02114737087395042,0.16788309698458762
spect_heart,7,self_null_lam0.5_rm0.5_si0.5,self_null_lambda01,0.016394489545817195,0.013009784247544131,0.0033847052982730642,0.11075536775168761,0.10873878090954008,0.002016586842147533,0.5842696629213483,0.5805243445692884,0.0037453183520599342,0.59356023012163,0.5928592827838567,0.0007009473377732611,1.5358667373657227,1.5791871547698975,-0.043320417404174805,4.655393123626709,4.852865219116211,-0.19747209548950195,0.19494997886940837,0.023781604261603206,0.17116837460780518
spect_heart,42,self_null_lam0.5_rm0.5_si0.5,self_null_lambda01,-0.010858033109993595,-0.00448601244129853,-0.006372020668695065,0.12004040115151217,0.12407175691535302,-0.004031355763840852,0.5580524344569289,0.5655430711610487,-0.0074906367041198685,0.5920226172942776,0.5925629805873869,-0.0005403632931092472,1.5235650539398193,1.5829375982284546,-0.059372544288635254,4.602954864501953,4.870729446411133,-0.2677745819091797,0.19085511951707304,0.023116188909625635,0.1677389306074474
spect_heart,123,self_null_lam0.5_rm0.5_si0.5,self_null_lambda01,0.006447283258482127,0.006447283258482127,0.0,0.10477216501408736,0.10477216501408736,0.0,0.5730337078651685,0.5730337078651685,0.0,0.5916556146755363,0.5916556146755363,0.0,1.5329945087432861,1.57810378074646,-0.04510927200317383,4.643409252166748,4.847867488861084,-0.20445823669433594,0.18884873357601464,0.02114737087395042,0.16770136270206423
spect_heart,7,self_null_lam0.5_rm1.0_si0.3,self_null_lambda01,0.018126669006629445,0.013009784247544131,0.005116884759085314,0.12396108526084544,0.10873878090954008,0.015222304351305366,0.5880149812734082,0.5805243445692884,0.0074906367041198685,0.5950167037546857,0.5928592827838567,0.0021574209708290493,1.4606010913848877,1.5791871547698975,-0.11858606338500977,4.3462958335876465,4.852865219116211,-0.5065693855285645,0.4394896326586604,0.023781604261603206,0.4157080283970572
spect_heart,42,self_null_lam0.5_rm1.0_si0.3,self_null_lambda01,-0.007705496366232233,-0.00448601244129853,-0.003219483924933703,0.12204642223893851,0.12407175691535302,-0.0020253346764145114,0.5617977528089888,0.5655430711610487,-0.0037453183520599342,0.5922599450524729,0.5925629805873869,-0.0003030355349139535,1.4544867277145386,1.5829375982284546,-0.12845087051391602,4.322215557098389,4.870729446411133,-0.5485138893127441,0.44213019823655486,0.023116188909625635,0.4190140093269292
spect_heart,123,self_null_lam0.5_rm1.0_si0.3,self_null_lambda01,0.006447283258482127,0.006447283258482127,0.0,0.10477216501408736,0.10477216501408736,0.0,0.5730337078651685,0.5730337078651685,0.0,0.5916556146755363,0.5916556146755363,0.0,1.465864896774292,1.57810378074646,-0.11223888397216797,4.366822242736816,4.847867488861084,-0.4810452461242676,0.4335858091711998,0.02114737087395042,0.4124384382972494
spect_heart,7,self_null_lam0.5_rm1.0_si0.5,self_null_lambda01,0.016394489545817195,0.013009784247544131,0.0033847052982730642,0.11075536775168761,0.10873878090954008,0.002016586842147533,0.5842696629213483,0.5805243445692884,0.0037453183520599342,0.59356023012163,0.5928592827838567,0.0007009473377732611,1.4600144624710083,1.5791871547698975,-0.11917269229888916,4.3440704345703125,4.852865219116211,-0.5087947845458984,0.4396050526760519,0.023781604261603206,0.4158234484144487
spect_heart,42,self_null_lam0.5_rm1.0_si0.5,self_null_lambda01,-0.011265481595560232,-0.00448601244129853,-0.006779469154261702,0.1058641783835488,0.12407175691535302,-0.018207578531804228,0.5543071161048689,0.5655430711610487,-0.011235955056179803,0.5907938380256721,0.5925629805873869,-0.0017691425617147871,1.453824520111084,1.5829375982284546,-0.1291130781173706,4.319674015045166,4.870729446411133,-0.5510554313659668,0.44217873010784386,0.023116188909625635,0.41906254119821823
spect_heart,123,self_null_lam0.5_rm1.0_si0.5,self_null_lambda01,0.006447283258482127,0.006447283258482127,0.0,0.10477216501408736,0.10477216501408736,0.0,0.5730337078651685,0.5730337078651685,0.0,0.5916556146755363,0.5916556146755363,0.0,1.464745044708252,1.57810378074646,-0.11335873603820801,4.3625030517578125,4.847867488861084,-0.4853644371032715,0.4335145864635706,0.02114737087395042,0.4123672155896202
vehicle,7,edge_only_lam0.3_rm0.5,self_null_lambda01,0.08010999941348591,0.07432510640184943,0.005784893011636483,0.11363889694444028,0.11394269838120846,-0.0003038014367681835,0.36524822695035464,0.3463356973995272,0.01891252955082745,0.32453157687285356,0.3399312524045969,-0.015399675531743318,1.2356889247894287,1.541992425918579,-0.3063035011291504,3.540846586227417,4.679249286651611,-1.1384027004241943,0.17639752083923668,0.022248622972983866,0.15414889786625283
vehicle,42,edge_only_lam0.3_rm0.5,self_null_lambda01,0.08720740163512815,0.07289675827486661,0.01431064336026154,0.11813015914772308,0.11346608078364162,0.0046640783640814615,0.3959810874704492,0.3546099290780142,0.04137115839243499,0.3305166436411513,0.34011737134760184,-0.00960072770645054,1.2878086566925049,1.548693299293518,-0.2608846426010132,3.7012202739715576,4.709456920623779,-1.0082366466522217,0.18250061790458857,0.022690465400228278,0.1598101525043603
vehicle,123,edge_only_lam0.3_rm0.5,self_null_lambda01,0.08605238447854728,0.07784949810124576,0.008202886377301516,0.12074526851064546,0.11720621507062781,0.0035390534400176477,0.37706855791962174,0.34988179669030733,0.027186761229314405,0.3281851333914063,0.3422334148185594,-0.014048281427153086,1.233030915260315,1.5367977619171143,-0.3037668466567993,3.5316314697265625,4.655965805053711,-1.1243343353271484,0.17613083857577294,0.021204747393494473,0.15492609118227846
vehicle,7,edge_only_lam0.3_rm1.0,self_null_lambda01,0.08115315133804851,0.07432510640184943,0.006828044936199082,0.11480855485105265,0.11394269838120846,0.0008658564698441895,0.36879432624113473,0.3463356973995272,0.022458628841607542,0.3246187769475116,0.3399312524045969,-0.01531247545708525,1.2053000926971436,1.541992425918579,-0.33669233322143555,3.440598249435425,4.679249286651611,-1.2386510372161865,0.4276928992010653,0.022248622972983866,0.40544427622808143
vehicle,42,edge_only_lam0.3_rm1.0,self_null_lambda01,0.08630715547019344,0.07289675827486661,0.013410397195326829,0.11743182195383829,0.11346608078364162,0.003965741170196671,0.39361702127659576,0.3546099290780142,0.03900709219858156,0.3297415374066039,0.34011737134760184,-0.010375833940997947,1.266404628753662,1.548693299293518,-0.28228867053985596,3.6306891441345215,4.709456920623779,-1.0787677764892578,0.440792197175324,0.022690465400228278,0.4181017317750957
