dataset,config,n_completed,ari_mean,ari_std,nmi_mean,nmi_std,acc_mean,acc_std,fmi_mean,fmi_std,self_mass_mean,self_mass_std,edge_entropy_mean,edge_entropy_std,effective_neighbor_count_mean,effective_neighbor_count_std,topology_loss_mean,topology_loss_std,rank_loss_mean,rank_loss_std,rank_active_fraction_mean,rank_active_fraction_std,reconstruction_loss_mean,reconstruction_loss_std,mask_loss_mean,mask_loss_std,labels_used_during_fit_values,source_sha256_values,runner_source_sha256_values
flame,edge_only_lam0.3_rm0.5,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.0,0.0,1.5913634300231934,0.0014028619698633214,4.911258379618327,0.006879974908841715,0.014708983114299676,0.0005123051349654404,0.31359151179591815,0.002550870708009285,0.75,0.0,0.3315952015419801,0.004005964697390072,0.6163508787751197,0.002557722761591789,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,edge_only_lam0.3_rm1.0,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.0,0.0,1.5866086880366008,0.0010091901166506144,4.888566335042317,0.004814047686109101,0.014709161912711958,0.000512238726988533,0.6842652854820093,0.0027492932591649238,0.75,0.0,0.33159520601232845,0.004005970300429201,0.6163508805135886,0.002557724679873381,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,edge_only_lam0.5_rm0.5,3,0.4995920624598607,0.01168133684597514,0.44042379442034146,0.031012573962522827,0.8541666666666666,0.004166666666666652,0.759273839072195,0.006261635313983257,0.0,0.0,1.591363747914632,0.0014038644230661352,4.911259651184082,0.006884135111221328,0.012870659933347876,0.0004578672338065749,0.3135932940989733,0.0025543007358609566,0.75,0.0,0.33162339764336746,0.003994329478842326,0.6163476487000783,0.0025568962555371356,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,edge_only_lam0.5_rm1.0,3,0.4995920624598607,0.01168133684597514,0.44042379442034146,0.031012573962522827,0.8541666666666666,0.004166666666666652,0.759273839072195,0.006261635313983257,0.0,0.0,1.5866086880366008,0.0010102341311497912,4.888566652933757,0.004819780795677502,0.012870802643010394,0.00045782838310082024,0.6842667082945506,0.0027534015481265528,0.75,0.0,0.3316234053423007,0.003994338028615269,0.6163476472099622,0.0025568967558486214,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,self_null_lam0.3_rm0.5_si0.3,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.4547257721424103,0.06300040533438789,1.5913715759913127,0.0014096264622168407,4.91129716237386,0.006912363175146745,0.013889133485887821,0.0004844349682043732,0.31359470523893834,0.0025704989231027458,0.75,0.0,0.3315961644053459,0.004004986260059714,0.6163578175008297,0.0025589366490776323,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,self_null_lam0.3_rm0.5_si0.5,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.6048572858174642,0.044261016172526854,1.5913660923639934,0.001405333182826138,4.91127077738444,0.006891368933271697,0.01371355351099434,0.0005101203847740383,0.31359021651248137,0.002560755766466671,0.75,0.0,0.33159688090284667,0.004004118187524988,0.6163623660802842,0.002559617327233009,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,self_null_lam0.3_rm1.0_si0.3,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.4477716088294983,0.07293274459675458,1.5866063038508098,0.0010108363030425045,4.888554573059082,0.00482241482138473,0.013890075316885487,0.00048315537062252093,0.684268890072902,0.0027703714093038727,0.75,0.0,0.3315961599349976,0.004004988187668477,0.6163578160107136,0.002558938329899827,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,self_null_lam0.3_rm1.0_si0.5,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.5977745254834493,0.05443773233202465,1.5866039196650188,0.00101152910108784,4.888543446858724,0.004824291314351301,0.013714112242450937,0.0005093871904479194,0.6842624820768833,0.002761051237145402,0.75,0.0,0.3315968744456768,0.004004119465377976,0.616362365335226,0.00255961855702383,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,self_null_lam0.5_rm0.5_si0.3,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.462713102499644,0.06292130926337472,1.591374357541402,0.00140102977498795,4.911310990651448,0.00687068640507173,0.012189354196501275,0.00043029112708598726,0.3135917400320371,0.00258296266851641,0.75,0.0,0.33162214073042073,0.003992274684206238,0.6163558239738146,0.002559079320340753,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,self_null_lam0.5_rm0.5_si0.5,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.6083585222562155,0.042547370113154334,1.5913689931233723,0.001409013865467546,4.911285241444905,0.006908759825531021,0.012052165088243782,0.0004491079865342128,0.3135970916599035,0.002571036268475945,0.75,0.0,0.331621640920639,0.003990547257359074,0.6163614126543204,0.00256032468512186,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,self_null_lam0.5_rm1.0_si0.3,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.45574647188186646,0.07281634117314419,1.586599071820577,0.001019419452967659,4.888520876566569,0.004860439965917638,0.012190068227937445,0.0004293314416512307,0.684262823065122,0.0027951076374828966,0.75,0.0,0.3316221351424853,0.003992277293205765,0.6163558219869931,0.002559081828554805,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
flame,self_null_lam0.5_rm1.0_si0.5,3,0.5035050188251613,0.00664123935511242,0.44312347002883684,0.028890447400651893,0.8555555555555555,0.002405626121623432,0.7612155517974538,0.004044863062363417,0.6013007561365763,0.052611563466509866,1.5866070985794067,0.0010092650107284952,4.888559341430664,0.004815520927318951,0.012052587976601595,0.00044856320947894945,0.6842714466154576,0.002769174377301685,0.75,0.0,0.33162163384258747,0.003990549865538881,0.6163614109158516,0.0025603261901720707,['False'],['045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,edge_only_lam0.3_rm0.5,3,0.011454731632876426,0.01689001649119272,0.12040151205439532,0.012241709407909274,0.5805243445692884,0.017163204850021867,0.5941339398243757,0.0030189305063816215,0.0,0.0,1.530788779258728,0.005886437520938195,4.633780638376872,0.025131253272647678,0.0665892685841148,0.001935219933896073,0.19175297973367075,0.00300999585245582,0.75,0.0,0.2680906840910514,0.0041480160107157105,0.6381027426570655,0.004453521502062556,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,edge_only_lam0.3_rm1.0,3,0.011454731632876426,0.01689001649119272,0.12040151205439532,0.012241709407909274,0.5805243445692884,0.017163204850021867,0.5941339398243757,0.0030189305063816215,0.0,0.0,1.4665779670079548,0.00491053019952558,4.369101365407308,0.01943038654915216,0.06665491069822262,0.0019414918396810001,0.43889695511509974,0.004456030661513112,0.75,0.0,0.26807839814573525,0.004136774254499048,0.6381072788188855,0.004438948500293774,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,edge_only_lam0.5_rm0.5,3,0.0051059804119962604,0.02820554562303761,0.12030914837964081,0.016687278422987877,0.5730337078651686,0.030656751954578478,0.5942728651212956,0.004784288639065969,0.0,0.0,1.5302920738855998,0.005908400161589868,4.631555716196696,0.025244215381509876,0.059542709499752766,0.0020258619377766587,0.19202062274950246,0.002911822483353701,0.75,0.0,0.26904685304810605,0.004038771677591233,0.6383453525602818,0.004601514610417341,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,edge_only_lam0.5_rm1.0,3,0.012726494000559063,0.018911916185667434,0.12113164019355697,0.013165618471279597,0.581772784019975,0.019219481046617543,0.5944667088211023,0.003594541801467276,0.0,0.0,1.4695663452148438,0.004959680721440103,4.38065242767334,0.019681617030269553,0.059505796933081,0.0020105516509703594,0.4392596599956354,0.004363453745093503,0.75,0.0,0.26902529594178,0.004022352420880467,0.6383498148371776,0.004582204176140697,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,self_null_lam0.3_rm0.5_si0.3,3,0.00485695786133052,0.012409359447515407,0.10777372659770997,0.0029916511105816997,0.5717852684144819,0.013153125783836102,0.5920718198899533,0.0013300780799081952,0.5799775123596191,0.026717089074909463,1.5305887858072917,0.007128419808500308,4.633002281188965,0.030449847113363022,0.061046965024434026,0.0017522472740229438,0.19144637825277944,0.003128668604413485,0.75,0.0,0.26797612104564905,0.004178699673216303,0.6382026724517346,0.004400364219191374,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,self_null_lam0.3_rm0.5_si0.5,3,0.006196742183234729,0.013778676486591233,0.11320444334981805,0.00864441331584547,0.5742821473158551,0.013153125783836107,0.5927476143644594,0.0014010065722360042,0.6079840660095215,0.020000843024023593,1.5306255022684734,0.006061268186848173,4.63312832514445,0.02583933371706493,0.06092012264222527,0.0016082842150538386,0.1914775598794222,0.0031675579263182644,0.75,0.0,0.2679526067338884,0.004194439486741813,0.6382440565774838,0.004381503108626917,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,self_null_lam0.3_rm1.0_si0.3,3,0.00485695786133052,0.012409359447515407,0.10777372659770997,0.0029916511105816997,0.5717852684144819,0.013153125783836102,0.5920718198899533,0.0013300780799081952,0.5966368516286215,0.03126259932674551,1.459225098292033,0.005535319646089093,4.340938091278076,0.021689043624519105,0.06100806915977349,0.0017348670024719855,0.43827300565317273,0.0044158602983761916,0.75,0.0,0.2679708059566716,0.0041741960941641225,0.6382042616605759,0.0043925892706389875,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,self_null_lam0.3_rm1.0_si0.5,3,0.005045425479355697,0.01211099641503201,0.11252465166823783,0.00877198750857541,0.5730337078651685,0.011235955056179747,0.5924919299498798,0.0009732691014530719,0.6244380672772726,0.024471088762382617,1.4588230053583782,0.005285378852566547,4.339395523071289,0.020735360737811303,0.06089022536374008,0.0015731724246382094,0.43835875603059926,0.004499464497742044,0.75,0.0,0.2679481936308245,0.004190292609065703,0.638245090469718,0.004374212179699071,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,self_null_lam0.5_rm0.5_si0.3,3,0.00562281863295978,0.012935802967028053,0.11692655750462377,0.0105694572345211,0.5742821473158551,0.013153125783836107,0.5929774211608984,0.0017917334969563294,0.5792029897371928,0.029478402796602486,1.5303762356440227,0.007126093753648432,4.632043520609538,0.030429156361558313,0.05543901748023927,0.0017490162023685704,0.1916086065582931,0.003063834550624301,0.75,0.0,0.2687514049932361,0.004095821175643041,0.6384277373552323,0.004542546610040628,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,self_null_lam0.5_rm0.5_si0.5,3,0.003994579898101909,0.013790823510830868,0.11185597797242905,0.00769339104885106,0.5717852684144819,0.013153125783836102,0.592412820697148,0.001010487021729287,0.6095080176989237,0.022270233723642643,1.5308087666829426,0.006435522903661508,4.63391908009847,0.027477086443487838,0.0555654899100773,0.0016002341662616508,0.19155127732083202,0.0031096262312922244,0.75,0.0,0.26868017713228864,0.0041221201509821824,0.6384710116932789,0.00451772732883091,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,self_null_lam0.5_rm1.0_si0.3,3,0.00562281863295978,0.012935802967028053,0.11692655750462377,0.0105694572345211,0.5742821473158551,0.013153125783836107,0.5929774211608984,0.0017917334969563294,0.5938116113344828,0.03426230902224434,1.460317571957906,0.00569438058415395,4.34511121114095,0.022326925419038125,0.055353355931583796,0.001707037434852881,0.43840188002213837,0.004374820050440384,0.75,0.0,0.2687418732171257,0.004089109016723684,0.6384285320838292,0.0045324219820177016,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
spect_heart,self_null_lam0.5_rm1.0_si0.5,3,0.0038587637362463632,0.014010489851293736,0.10713057038310791,0.0031862972667686404,0.5705368289637952,0.015136523911338481,0.5920032276076128,0.0014155766916895173,0.6244590083758036,0.02703914022295993,1.4595280090967815,0.005476489937296535,4.342082500457764,0.02148361021709763,0.05549339547675724,0.0015441896651744297,0.43843278974915545,0.004449437779032539,0.75,0.0,0.2686722177701692,0.004115787355697293,0.638471252967914,0.004508076622667612,['False'],['07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
vehicle,edge_only_lam0.3_rm0.5,3,0.08445659517572045,0.0038083050295643923,0.11750477486760294,0.0035942256930538473,0.37943262411347517,0.015502218733574467,0.32774445130180374,0.003016770886779086,0.0,0.0,1.2521761655807495,0.030887247704938184,3.5912327766418457,0.09536334080594659,0.10451692529410744,0.005409080096363941,0.17834299243986607,0.003603077432708507,0.75,0.0,0.16204712643132857,0.0008366392514798896,0.6186594445879261,0.0006428868516078314,['False'],['8b080d62deb44713e36ec78a67a7b90c7e5c9e1bfea09f59dcad669b3e6da33e'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
vehicle,edge_only_lam0.3_rm1.0,3,0.08425273051107199,0.002731336695954857,0.11745329948358973,0.0026555485379010217,0.37943262411347517,0.012785642820794307,0.3273322512767482,0.002574891556122651,0.0,0.0,1.2329143285751343,0.03097316871775681,3.5258797804514566,0.09653827866903103,0.09793407938753565,0.004907652463960732,0.43357715709134936,0.006650273512411897,0.75,0.0,0.16193772199718903,0.0008390884371131341,0.6186331812292337,0.000642360557042909,['False'],['8b080d62deb44713e36ec78a67a7b90c7e5c9e1bfea09f59dcad669b3e6da33e'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
vehicle,edge_only_lam0.5_rm0.5,3,0.0870054885525716,0.004879432032651979,0.12329977214642097,0.003805515945337951,0.3739164696611505,0.004151163811210699,0.33295149960333636,0.005472670335947955,0.0,0.0,1.1970400015513103,0.0317404973911096,3.432570219039917,0.08892638576362125,0.1314827791065909,0.007908549656868342,0.17786364186710368,0.003650255709217044,0.75,0.0,0.1633187227572004,0.0008369013204717192,0.6190145776296655,0.0006388995820758197,['False'],['8b080d62deb44713e36ec78a67a7b90c7e5c9e1bfea09f59dcad669b3e6da33e'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
vehicle,edge_only_lam0.5_rm1.0,3,0.0850762701134026,0.00408283672681161,0.12155846621928827,0.005554651105229169,0.36524822695035464,0.008924154178807016,0.33006602718492883,0.004374798382641761,0.0,0.0,1.1956332524617512,0.03247342938174745,3.4164629777272544,0.0970739750289684,0.12376719694584609,0.0076788316306156,0.43270019159341855,0.006875183281557587,0.75,0.0,0.1631825659346456,0.0008216868179494889,0.6189772431428233,0.0006349584333983247,['False'],['8b080d62deb44713e36ec78a67a7b90c7e5c9e1bfea09f59dcad669b3e6da33e'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
vehicle,self_null_lam0.3_rm0.5_si0.3,3,0.09757379680098423,0.005866023955198502,0.12123838250661426,0.001723103749559634,0.40464933018124505,0.008551037988262669,0.33103056836087785,0.0038803614640420857,0.8893143932024637,0.015003143054267637,1.3235793908437092,0.024679840723251027,3.8208391666412354,0.0849052550023985,0.08045568505379681,0.003982400018814289,0.1793387173054119,0.0035186697278932052,0.75,0.0,0.1616068504207457,0.000854184980037072,0.6185525576273601,0.0006501460060947904,['False'],['8b080d62deb44713e36ec78a67a7b90c7e5c9e1bfea09f59dcad669b3e6da33e'],['e60f65d21bf9a18f9659b21106acb4503522ac6ae9aa20f4f07490461741cd3d']
