epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,0.999991509931815,True,0.09043517962573802,0.0,0.09043517962573802,62036.24326810241
2,0.9797241050572196,True,0.09043517962573802,0.0,0.09043517962573802,61978.37212654948
3,0.9453670273585374,True,0.09043517962573802,0.0,0.09043517962573802,61212.83107304573
4,0.9067361318562871,True,0.09043517962573802,0.0,0.09043517962573802,61505.31126099825
5,0.8778070767374592,True,0.09043517962573802,0.0,0.09043517962573802,61245.4071726501
6,0.8559551475869516,True,0.09043517962573802,0.0,0.09043517962573802,61046.063890099525
7,0.8385962510292658,True,0.09043517962573802,0.0,0.09043517962573802,61453.34615626931
8,0.8261281583600963,True,0.09043517962573802,0.0,0.09043517962573802,61034.02460163832
9,0.8150426125927251,True,0.09043517962573802,0.0,0.09043517962573802,60991.53193047643
10,0.8073375689414342,True,0.09043517962573802,0.0,0.09043517962573802,61355.287643134594
11,0.8003463434598044,True,0.09043517962573802,0.0,0.09043517962573802,61553.68883097172
12,0.7959372463150448,True,0.09043517962573802,0.0,0.09043517962573802,61122.56266281009
13,0.7916312430292162,True,0.09043517962573802,0.0,0.09043517962573802,61316.69535070658
14,0.7880355084990996,True,0.09043517962573802,0.0,0.09043517962573802,61126.32841229439
15,0.7851411042647188,True,0.09043517962573802,0.0,0.09043517962573802,61091.94768130779
16,0.7832354515519548,True,0.09043517962573802,0.0,0.09043517962573802,60876.646211624146
17,0.781619238051807,True,0.09043517962573802,0.0,0.09043517962573802,61011.94365990162
18,0.7798409781978018,True,0.09043517962573802,0.0,0.09043517962573802,61681.60481709242
19,0.778064079361254,True,0.09043517962573802,0.0,0.09043517962573802,61470.32538026571
20,0.7763687138453411,True,0.09043517962573802,0.0,0.09043517962573802,61121.48519510031
21,0.7753094847073704,True,0.09043517962573802,0.0,0.09043517962573802,61561.377278894186
22,0.7729767996854734,True,0.09043517962573802,0.0,0.09043517962573802,61505.13317528367
23,0.7711155446372828,True,0.09043517962573802,0.0,0.09043517962573802,61193.813025444746
24,0.7696682019872159,True,0.09043517962573802,0.0,0.09043517962573802,61217.89326375723
25,0.7689675435484988,True,0.09043517962573802,0.0,0.09043517962573802,61413.93400788307
26,0.7677785406346007,True,0.09043517962573802,0.0,0.09043517962573802,60930.47568807006
27,0.766498739429748,True,0.09043517962573802,0.0,0.09043517962573802,61159.212566554546
28,0.7657142842387361,True,0.09043517962573802,0.0,0.09043517962573802,61822.25270780921
29,0.7648386398044588,True,0.09043517962573802,0.0,0.09043517962573802,61385.34197232127
30,0.763473066442139,True,0.09043517962573802,0.0,0.09043517962573802,61280.71688711643
