epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0027392982040098,True,0.07884791740622411,0.0,0.07884791740622411,2070373.1747156382
2,0.9896282064972538,True,0.07884791740622411,0.0,0.07884791740622411,2171734.796734512
3,0.9721857260675941,True,0.07884791740622411,0.0,0.07884791740622411,2105576.4394100904
4,0.9461418320872829,True,0.07884791740622411,0.0,0.07884791740622411,2144956.2971948385
5,0.9164002023354294,True,0.07884791740622411,0.0,0.07884791740622411,2082809.087721765
6,0.8908009730969755,True,0.07884791740622411,0.0,0.07884791740622411,2063156.6221170425
7,0.8710003954294151,True,0.07884791740622411,0.0,0.07884791740622411,2072050.5992963314
8,0.8544979632965786,True,0.07884791740622411,0.0,0.07884791740622411,2065784.190072596
9,0.8420905522687409,True,0.07884791740622411,0.0,0.07884791740622411,2044821.061119318
10,0.8309507273933673,True,0.07884791740622411,0.0,0.07884791740622411,2091951.120538056
11,0.8214329537901282,True,0.07884791740622411,0.0,0.07884791740622411,2057483.6745049953
12,0.8132999401278164,True,0.07884791740622411,0.0,0.07884791740622411,2060453.2375585437
13,0.805889347053508,True,0.07884791740622411,0.0,0.07884791740622411,2067389.9566662312
14,0.8004005724911774,True,0.07884791740622411,0.0,0.07884791740622411,2118573.323585093
15,0.7967040533145466,True,0.07884791740622411,0.0,0.07884791740622411,2170330.586677611
16,0.7933160176771997,True,0.07884791740622411,0.0,0.07884791740622411,2094884.0967327356
17,0.7909292451955343,True,0.07884791740622411,0.0,0.07884791740622411,2098401.2676175237
18,0.787728530678463,True,0.07884791740622411,0.0,0.07884791740622411,2225788.7708768845
19,0.784576269433761,True,0.07884791740622411,0.0,0.07884791740622411,2030693.3199987411
20,0.7824009002249505,True,0.07884791740622411,0.0,0.07884791740622411,2051506.89664042
21,0.7802128383230562,True,0.07884791740622411,0.0,0.07884791740622411,2081885.225129664
22,0.778202368181678,True,0.07884791740622411,0.0,0.07884791740622411,2111783.4759097695
23,0.7767955018435551,True,0.07884791740622411,0.0,0.07884791740622411,2146850.7599028945
24,0.7743978151173694,True,0.07884791740622411,0.0,0.07884791740622411,2135996.139305711
25,0.7735062753952491,True,0.07884791740622411,0.0,0.07884791740622411,2126493.126503706
26,0.7727444022594154,True,0.07884791740622411,0.0,0.07884791740622411,2080732.6640940309
27,0.7703162996095534,True,0.07884791740622411,0.0,0.07884791740622411,2134047.281224549
28,0.7682519985605113,True,0.07884791740622411,0.0,0.07884791740622411,2117261.9760797024
29,0.7673388225568736,True,0.07884791740622411,0.0,0.07884791740622411,2060616.3821463585
30,0.7643518625610807,True,0.07884791740622411,0.0,0.07884791740622411,2058079.0991372466
