epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0024036577701174,True,0.07884791740622411,0.0,0.07884791740622411,2152786.984807372
2,0.9883833509086223,True,0.07884791740622411,0.0,0.07884791740622411,2105563.6036795974
3,0.9686341798385916,True,0.07884791740622411,0.0,0.07884791740622411,2122434.350451529
4,0.9390534029361299,True,0.07884791740622411,0.0,0.07884791740622411,2108386.5441723466
5,0.9095916648106298,True,0.07884791740622411,0.0,0.07884791740622411,2036427.0914574862
6,0.8875923481527525,True,0.07884791740622411,0.0,0.07884791740622411,2110910.9200918674
7,0.8686234806997651,True,0.07884791740622411,0.0,0.07884791740622411,2067387.590742886
8,0.8531743532143433,True,0.07884791740622411,0.0,0.07884791740622411,2035562.1209524274
9,0.8407047568461046,True,0.07884791740622411,0.0,0.07884791740622411,2124958.929276645
10,0.8297296156475296,True,0.07884791740622411,0.0,0.07884791740622411,2054503.511541605
11,0.8209684983736918,True,0.07884791740622411,0.0,0.07884791740622411,2198014.2411354184
12,0.8129201067395357,True,0.07884791740622411,0.0,0.07884791740622411,2090228.9926763773
13,0.8059797345315362,True,0.07884791740622411,0.0,0.07884791740622411,2120420.0903379917
14,0.8005886774502652,True,0.07884791740622411,0.0,0.07884791740622411,2067097.4407108426
15,0.7953942910959955,True,0.07884791740622411,0.0,0.07884791740622411,2048277.4935282469
16,0.7907209063180028,True,0.07884791740622411,0.0,0.07884791740622411,2131765.070516169
17,0.7856796741725397,True,0.07884791740622411,0.0,0.07884791740622411,2030992.1170396805
18,0.7841695818008438,True,0.07884791740622411,0.0,0.07884791740622411,2108988.952504277
19,0.780036212156375,True,0.07884791740622411,0.0,0.07884791740622411,2066996.1635512114
20,0.7796721456953934,True,0.07884791740622411,0.0,0.07884791740622411,2133541.00864172
21,0.7775957735949417,True,0.07884791740622411,0.0,0.07884791740622411,2101879.9653910995
22,0.7754558553400582,True,0.07884791740622411,0.0,0.07884791740622411,2111484.9977977276
23,0.7734537883674361,True,0.07884791740622411,0.0,0.07884791740622411,2205034.9504502416
24,0.771449063187054,True,0.07884791740622411,0.0,0.07884791740622411,2068223.14235878
25,0.76975842337399,True,0.07884791740622411,0.0,0.07884791740622411,2092577.5099436045
26,0.7674586392975237,True,0.07884791740622411,0.0,0.07884791740622411,2085721.0646929145
27,0.7661312566242504,True,0.07884791740622411,0.0,0.07884791740622411,2049782.901774764
28,0.7630245913317776,True,0.07884791740622411,0.0,0.07884791740622411,2122028.841817498
29,0.761778178391069,True,0.07884791740622411,0.0,0.07884791740622411,2049449.0856227875
30,0.7614596042107187,True,0.07884791740622411,0.0,0.07884791740622411,2154687.03293252
