bootstrap_ci_high,bootstrap_ci_low,dataset_id,exact_signflip_pvalue,full_minus_variant_mean,full_minus_variant_std,metric,n_paired,paired_seeds,variant
0.004938610287471623,-0.0046355400992147185,Pollen,0.75,0.00014168381209860302,0.005679190655798506,NMI,5,"42,123,7,2025,3407",T_no_vicinal
0.002657807308970117,0.0,Pollen,0.5,0.0013289036544850586,0.0018196762707812948,ACC,5,"42,123,7,2025,3407",T_no_vicinal
0.0036309625273145186,-0.0017901112947934505,Pollen,1.0,0.000611771141841766,0.00330560303862136,ARI,5,"42,123,7,2025,3407",T_random_neighbor
0.006444550097476065,-0.00469653072323426,Pollen,1.0,0.00023845509019393418,0.007110643657769833,NMI,5,"42,123,7,2025,3407",T_random_neighbor
0.003986710963455176,-0.001993355481727588,Pollen,1.0,0.0006644518272425293,0.003639352541562589,ACC,5,"42,123,7,2025,3407",T_random_neighbor
0.002283334522814817,-0.0012494077286296478,Pollen,0.875,0.0005421945929783734,0.002437297925893644,ARI,5,"42,123,7,2025,3407",T_shuffled_gate
0.005434603964048446,-0.004202735903366816,Pollen,0.875,0.0005752209601830094,0.006316637628519483,NMI,5,"42,123,7,2025,3407",T_shuffled_gate
0.001993355481727588,0.0,Pollen,1.0,0.0006644518272425293,0.0014857594534882419,ACC,5,"42,123,7,2025,3407",T_shuffled_gate
0.0012685070972231483,-0.003997808356210419,Pollen,0.5,-0.0013039812261470107,0.0032843997725644893,ARI,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.004076714954849181,-0.005283598496994624,Pollen,0.75,-0.0010680165337954683,0.006258563883318638,NMI,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.001993355481727588,-0.001993355481727588,Pollen,1.0,0.0,0.002349191964074924,ACC,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.0006018427615359867,-0.006433004408480603,Wang,0.1875,-0.0028203441066435354,0.004441096503680668,ARI,5,"42,123,7,2025,3407",F_matched_total_mix
0.0005681293682008759,-0.007883837799804306,Wang,0.1875,-0.0036446170758761996,0.005419242554689673,NMI,5,"42,123,7,2025,3407",F_matched_total_mix
0.00012606366214940046,-0.0015968063872255245,Wang,0.25,-0.0006933501418216137,0.0010982943619023166,ACC,5,"42,123,7,2025,3407",F_matched_total_mix
0.0016822343340354262,-0.0008252566663148553,Wang,0.625,0.000374700150690499,0.0015442261162990872,ARI,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0022111682701322355,-0.0008941874826502883,Wang,0.625,0.0005749474446276936,0.0019345491745235033,NMI,5,"42,123,7,2025,3407",T_beta_no_mutual
0.00039920159680637555,-0.0002101061035822749,Wang,0.625,8.404244143294104e-05,0.0003743781842883606,ACC,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0015958596334671338,-0.0012083718177752444,Wang,1.0,-6.88586225205734e-05,0.0018455278406701071,ARI,5,"42,123,7,2025,3407",T_beta_no_perturb
0.002371189723000278,-0.0015810925538539244,Wang,1.0,-1.0942789229195782e-06,0.0026647541683484047,NMI,5,"42,123,7,2025,3407",T_beta_no_perturb
0.00037819098644817915,-0.0002941485450152381,Wang,1.0,-2.1010610358218608e-05,0.00044197255946974603,ACC,5,"42,123,7,2025,3407",T_beta_no_perturb
0.0020415323596562284,-0.00036265708441776125,Wang,1.0,0.0005300637142984677,0.0017033312510242244,ARI,5,"42,123,7,2025,3407",T_beta_no_snn
