ACC_mean,ACC_std,ARI_mean,ARI_std,NMI_mean,NMI_std,dataset_group,dataset_id,fit_seconds_mean,fit_seconds_std,gate_density_spearman_mean,gate_density_spearman_std,gate_intrinsic_dimension_spearman_mean,gate_intrinsic_dimension_spearman_std,labels_used_during_fit,n_completed,n_requested,neighbor_label_purity_post_fit_mean_mean,neighbor_label_purity_post_fit_mean_std,peak_cuda_allocated_bytes_mean,peak_cuda_allocated_bytes_std,status,variant,wall_seconds_mean,wall_seconds_std
0.6104399127869693,0.015496142731961626,0.5392470935430648,0.01797487155649315,0.7505897767035582,0.013059198172826195,general,ISOLET,61.811933806911114,1.1762889045029719,0.6468479455677419,0.0,-0.3577634240536721,0.0,False,5,5,0.8030524849891663,0.0,96512512.0,0.0,completed,T_full,66.70943821500987,1.061165433400104
0.6,0.010271732823652919,0.5356898604494681,0.012007853417875258,0.747696017050709,0.003796008971214808,general,ISOLET,19.81641430221498,0.6708944070525472,,,,,False,5,5,,,89379328.0,0.0,completed,T_no_vicinal,25.26679156664759,1.5797189211687586
0.5918943183275619,0.02045970152890525,0.5193520110000514,0.018842798795183247,0.7433486557429891,0.0063840865788466275,general,ISOLET,51.53234551716596,1.2190327256841438,0.6468479455677419,0.0,-0.3577634240536721,0.0,False,5,5,0.8030524849891663,0.0,96512512.0,0.0,completed,T_random_neighbor,56.07703181579709,1.5669598551243566
0.5922534308067205,0.03249566547020032,0.5227435135014884,0.032053327327311365,0.7449806633391269,0.01670641034175142,general,ISOLET,62.017146981135014,1.6816108202658193,0.000287512072483255,0.006557782257106639,-0.007895403552097283,0.008351911493790058,False,5,5,0.8030524849891663,0.0,96512512.0,0.0,completed,T_shuffled_gate,67.5806751590222,2.280728640704613
0.6104399127869693,0.013132342034831575,0.5409206953428549,0.01224092504977246,0.7514701463540645,0.010750181950956492,general,ISOLET,55.62726355232299,1.7290806192784611,0.6468479455677419,0.0,-0.3577634240536721,0.0,False,5,5,0.8030524849891663,0.0,96512512.0,0.0,completed,T_uniform_pseudo_loss,61.98001479394734,2.8844374248219298
0.9868295019157088,0.001561111687069613,0.9530263450694925,0.00551907216189739,0.9214449182766529,0.005447261020364503,biological,Mouse_retina,67.89275915715844,3.200402301804916,,,,,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,F_matched_total_mix,74.98679612912238,4.185640103593972
0.9910201149425287,0.001215145062870246,0.9682579363156728,0.004279307257439417,0.939374988235236,0.005021657180708143,biological,Mouse_retina,76.69536631572991,1.6302552360328924,0.8672453843983655,0.0025606463721495154,-0.2704225129320792,0.008447225193841397,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_beta_no_mutual,83.17224365882575,1.4298074216732548
0.9897749042145593,0.0012688181792853146,0.9637083118680397,0.004452474604984306,0.9340022285698433,0.005246944359015612,biological,Mouse_retina,69.28013399150223,2.5461224576488735,0.25267811175878613,0.016273235386168858,-0.44095497575292564,0.00809204311589632,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_beta_no_perturb,74.83357752002776,3.222621342563067
0.990852490421456,0.0012772639227102288,0.9676415575461201,0.004553135946132972,0.9384044794576643,0.005152181785598327,biological,Mouse_retina,77.64195713624358,1.935985105285784,0.646374291675708,0.009986707153418217,-0.3437424751319453,0.009425368909511385,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_beta_no_snn,84.18800695724785,1.158993969799502
0.9908045977011494,0.001309955641437513,0.9674690386464985,0.004673304017387689,0.9382865016035595,0.005014890504849392,biological,Mouse_retina,76.73184949308634,2.8178583649142315,0.6177843524115805,0.009094419364685516,-0.39249610055323647,0.00912771873045507,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_edge_none,83.34690115880221,2.6056914905633297
0.9907088122605364,0.0013132346344057514,0.9671148533480443,0.004631619050764522,0.937722011302375,0.005176083285912512,biological,Mouse_retina,76.15375374760478,1.5637115618643636,0.6177843524115805,0.009094419364685516,-0.39249610055323647,0.00912771873045507,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_edge_sim,82.02521782591938,1.7158024227560877
0.990756704980843,0.0013208539626936382,0.9672136922163592,0.004706322530164514,0.938055458246773,0.005118716480158212,biological,Mouse_retina,77.50688960310072,1.1198025358167532,0.6177843524115805,0.009094419364685516,-0.39249610055323647,0.00912771873045507,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_edge_sim_mutual,83.99456980135292,1.654265026030387
0.9908285440613028,0.001216913404911129,0.9675539289124593,0.004299573305739216,0.938309561329371,0.004759797207070778,biological,Mouse_retina,76.25798141080887,3.7835841500045757,0.6177843524115805,0.009094419364685516,-0.39249610055323647,0.00912771873045507,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_edge_sim_mutual_snn,81.84720945209264,3.734831591875645
0.990756704980843,0.0012906621626640072,0.9672916747345666,0.004536906418294828,0.9379986576733611,0.005082021842812329,biological,Mouse_retina,73.95818593110889,1.546742217317936,0.6177843524115805,0.009094419364685516,-0.39249610055323647,0.00912771873045507,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_edge_sim_mutual_snn_distance,80.4157711001113,1.9050419341189362
0.9868534482758621,0.001657755856208979,0.9531152377620545,0.005891608777648687,0.9217150647627085,0.005993774266873835,biological,Mouse_retina,76.78929232284426,0.637322295327624,,,,,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_fixed_mean_gate,83.12078234497457,1.7075938383268965
0.9908285440613028,0.001216913404911129,0.9675539289124593,0.004299573305739216,0.938309561329371,0.004759797207070778,biological,Mouse_retina,77.06879036631435,1.430000729097891,0.6177843524115805,0.009094419364685516,-0.39249610055323647,0.00912771873045507,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_full,82.76880870442838,2.1411157276658725
0.9876197318007662,0.0021125114652748166,0.955812063740382,0.007533780720274342,0.9248609400993338,0.008472617175174165,biological,Mouse_retina,26.01169858891517,1.9827970911216735,,,,,False,5,5,,,178979328.0,0.0,completed,T_no_vicinal,32.49181015640497,2.105834923752697
0.9912116858237547,0.0007741010476649763,0.9692010106758373,0.002754073127570941,0.9372047338346494,0.004000848027094685,biological,Mouse_retina,70.06247731074691,0.6388513041478425,0.6177843524115805,0.009094419364685516,-0.39249610055323647,0.00912771873045507,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_random_neighbor,76.23470324259252,1.1368289061406327
0.9911877394636015,0.0013268098828730967,0.9688796049144175,0.004939540003572763,0.940353814600364,0.0054768977742177686,biological,Mouse_retina,76.13076838292181,1.5129929233394148,-0.009731955368321662,0.007714590219440839,0.0014815858840447663,0.0056993503883516535,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_shuffled_gate,82.01695760469883,1.884510401957351
0.9912835249042147,0.0014126322992100314,0.9691519684735332,0.005194242205746759,0.940842925905887,0.0057469518769337835,biological,Mouse_retina,68.03375614266842,2.065873819378706,0.6177843524115805,0.009094419364685516,-0.39249610055323647,0.00912771873045507,False,5,5,0.99708331823349,0.00016881178941590192,201382912.0,0.0,completed,T_uniform_pseudo_loss,74.64228959195316,1.1509285878270883
0.9382059800664454,0.0037879582229207102,0.9583450688968469,0.0019188996836686017,0.9555822171834454,0.00447797304070344,biological,Pollen,5.795174813084304,0.6499791321421312,,,,,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,F_matched_total_mix,8.194294122047722,1.3118188572900549
0.9368770764119603,0.002349191964074924,0.9582114855851687,0.001743680974845436,0.9537317301308785,0.0036357356325758907,biological,Pollen,4.376570993289351,0.48549715430692914,0.7758908714879762,0.011615072311745484,-0.4423427427339333,0.030713270338109718,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_beta_no_mutual,5.965260671637952,1.2647665257363547
0.9362126245847178,0.0027796014170567477,0.9582356881004825,0.0031527896994136577,0.9542623710466953,0.006368611719509708,biological,Pollen,4.248592899553477,0.4570315917851492,0.3181673802963326,0.023704093842838926,-0.508043016897312,0.02385578825134738,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_beta_no_perturb,5.535189013183117,0.5469698077011466
