ACC,ARI,K_registry,NMI,actual_batch_size,attempt,dataset_group,dataset_id,error,error_type,fit_seconds,gate_density_spearman,gate_distribution_preserved,gate_intrinsic_dimension_spearman,labels_read_after_fit,labels_used_during_fit,matched_total_mixing,mean_full_topology_gate,neighbor_label_purity_post_fit_mean,observed_K_after_fit,peak_cuda_allocated_bytes,seed,status,variant,wall_seconds
0.9401993355481728,0.9619265437015292,11,0.9571326038615537,256,1,biological,Pollen,,,5.241758490912616,0.6623440628369014,False,-0.5453939407273768,True,False,False,0.1385393589735031,0.9512735605239868,11,227512320,3407,completed,T_uniform_pseudo_loss,6.632740182802081
0.9368770764119602,0.9576625863763094,11,0.9517985459799249,256,1,biological,Pollen,,,4.554139786399901,0.7053503773294318,False,-0.5093032056500407,True,False,False,0.13919377326965332,0.9501661062240601,11,227512320,42,completed,T_edge_none,8.295307826250792
0.9368770764119602,0.9610492343852464,11,0.9616351095230327,256,1,biological,Pollen,,,3.9897731887176633,0.6920507799608371,False,-0.5486677960880949,True,False,False,0.13892419636249542,0.9457364082336426,11,227512320,123,completed,T_edge_none,6.645614107139409
0.9368770764119602,0.9580657155605906,11,0.9538075583176423,256,1,biological,Pollen,,,6.256480262614787,0.6853424567116236,False,-0.5491109106510308,True,False,False,0.13873456418514252,0.9523810148239136,11,227512320,7,completed,T_edge_none,8.574766722507775
0.9401993355481728,0.9610353898677569,11,0.9590534742638828,256,1,biological,Pollen,,,5.019041126593947,0.6805069195397242,False,-0.5101454313436449,True,False,False,0.13946494460105896,0.9479511976242065,11,227512320,2025,completed,T_edge_none,7.653226342052221
0.9368770764119602,0.9562580360493971,11,0.9536073581478525,256,1,biological,Pollen,,,4.865779465995729,0.6623440628369014,False,-0.5453939407273768,True,False,False,0.1385393589735031,0.9512735605239868,11,227512320,3407,completed,T_edge_none,8.95642239227891
0.9368770764119602,0.9576625863763094,11,0.9517985459799249,256,1,biological,Pollen,,,4.402428508736193,0.7053503773294318,False,-0.5093032056500407,True,False,False,0.13919377326965332,0.9501661062240601,11,227512320,42,completed,T_edge_sim,5.362907890230417
0.9368770764119602,0.9610492343852464,11,0.9616351095230327,256,1,biological,Pollen,,,3.9498094711452723,0.6920507799608371,False,-0.5486677960880949,True,False,False,0.13892419636249542,0.9457364082336426,11,227512320,123,completed,T_edge_sim,5.162591073662043
0.9368770764119602,0.9580657155605906,11,0.9538075583176423,256,1,biological,Pollen,,,4.820913540199399,0.6853424567116236,False,-0.5491109106510308,True,False,False,0.13873456418514252,0.9523810148239136,11,227512320,7,completed,T_edge_sim,5.820453934371471
0.9401993355481728,0.9610353898677569,11,0.9590534742638828,256,1,biological,Pollen,,,3.287569089792669,0.6805069195397242,False,-0.5101454313436449,True,False,False,0.13946494460105896,0.9479511976242065,11,227512320,2025,completed,T_edge_sim,5.0735419150441885
0.9368770764119602,0.9562580360493971,11,0.9536073581478525,256,1,biological,Pollen,,,4.083333573304117,0.6623440628369014,False,-0.5453939407273768,True,False,False,0.1385393589735031,0.9512735605239868,11,227512320,3407,completed,T_edge_sim,5.270390243269503
0.9368770764119602,0.9576625863763094,11,0.9517985459799249,256,1,biological,Pollen,,,3.8734218925237656,0.7053503773294318,False,-0.5093032056500407,True,False,False,0.13919377326965332,0.9501661062240601,11,227512320,42,completed,T_edge_sim_mutual,7.521231021732092
0.9368770764119602,0.9610492343852464,11,0.9616351095230327,256,1,biological,Pollen,,,4.763723328709602,0.6920507799608371,False,-0.5486677960880949,True,False,False,0.13892419636249542,0.9457364082336426,11,227512320,123,completed,T_edge_sim_mutual,5.74493445828557
0.9368770764119602,0.9580657155605906,11,0.9538075583176423,256,1,biological,Pollen,,,5.457013642415404,0.6853424567116236,False,-0.5491109106510308,True,False,False,0.13873456418514252,0.9523810148239136,11,227512320,7,completed,T_edge_sim_mutual,7.129117915406823
0.9401993355481728,0.9610353898677569,11,0.9590534742638828,256,1,biological,Pollen,,,4.276100194081664,0.6805069195397242,False,-0.5101454313436449,True,False,False,0.13946494460105896,0.9479511976242065,11,227512320,2025,completed,T_edge_sim_mutual,5.335714142769575
0.9368770764119602,0.9562580360493971,11,0.9536073581478525,256,1,biological,Pollen,,,5.086186111904681,0.6623440628369014,False,-0.5453939407273768,True,False,False,0.1385393589735031,0.9512735605239868,11,227512320,3407,completed,T_edge_sim_mutual,7.222925581969321
0.9368770764119602,0.9576625863763094,11,0.9517985459799249,256,1,biological,Pollen,,,3.9350992403924465,0.7053503773294318,False,-0.5093032056500407,True,False,False,0.13919377326965332,0.9501661062240601,11,227512320,42,completed,T_edge_sim_mutual_snn,4.828508653678
0.9368770764119602,0.9610492343852464,11,0.9616351095230327,256,1,biological,Pollen,,,4.968616772443056,0.6920507799608371,False,-0.5486677960880949,True,False,False,0.13892419636249542,0.9457364082336426,11,227512320,123,completed,T_edge_sim_mutual_snn,6.745843689888716
0.9368770764119602,0.9580657155605906,11,0.9538075583176423,256,1,biological,Pollen,,,4.918637277558446,0.6853424567116236,False,-0.5491109106510308,True,False,False,0.13873456418514252,0.9523810148239136,11,227512320,7,completed,T_edge_sim_mutual_snn,6.173785368911922
0.9401993355481728,0.9610353898677569,11,0.9590534742638828,256,1,biological,Pollen,,,4.111716249026358,0.6805069195397242,False,-0.5101454313436449,True,False,False,0.13946494460105896,0.9479511976242065,11,227512320,2025,completed,T_edge_sim_mutual_snn,5.226110686548054
0.9368770764119602,0.9562580360493971,11,0.9536073581478525,256,1,biological,Pollen,,,4.201361091807485,0.6623440628369014,False,-0.5453939407273768,True,False,False,0.1385393589735031,0.9512735605239868,11,227512320,3407,completed,T_edge_sim_mutual_snn,5.534356291405857
0.9368770764119602,0.9576625863763094,11,0.9517985459799246,256,1,biological,Pollen,,,4.8864774173125625,0.7053503773294318,False,-0.5093032056500407,True,False,False,0.13919377326965332,0.9501661062240601,11,227512320,42,completed,T_edge_sim_mutual_snn_distance,7.226288047619164
0.9368770764119602,0.9610492343852464,11,0.9616351095230327,256,1,biological,Pollen,,,5.081515017896891,0.6920507799608371,False,-0.5486677960880949,True,False,False,0.13892419636249542,0.9457364082336426,11,227512320,123,completed,T_edge_sim_mutual_snn_distance,6.575287778861821
0.9368770764119602,0.9580657155605906,11,0.9538075583176423,256,1,biological,Pollen,,,5.049792089499533,0.6853424567116236,False,-0.5491109106510308,True,False,False,0.13873456418514252,0.9523810148239136,11,227512320,7,completed,T_edge_sim_mutual_snn_distance,7.490170077420771
0.9401993355481728,0.9610353898677569,11,0.9590534742638828,256,1,biological,Pollen,,,4.836491915397346,0.6805069195397242,False,-0.5101454313436449,True,False,False,0.13946494460105896,0.9479511976242065,11,227512320,2025,completed,T_edge_sim_mutual_snn_distance,6.370764633640647
0.9368770764119602,0.9562580360493971,11,0.9536073581478525,256,1,biological,Pollen,,,4.865310784429312,0.6623440628369014,False,-0.5453939407273768,True,False,False,0.1385393589735031,0.9512735605239868,11,227512320,3407,completed,T_edge_sim_mutual_snn_distance,6.93458413425833
0.9368770764119602,0.9576400260215808,11,0.9487898323089511,256,1,biological,Pollen,,,4.0320579735562205,0.7609249521462677,False,-0.42104508151635833,True,False,False,0.13919377326965332,0.9501661062240601,11,227512320,42,completed,T_beta_no_mutual,5.014462820254266
0.9335548172757475,0.9580582604265178,11,0.9534004276160645,256,1,biological,Pollen,,,4.790392320603132,0.7821539680095048,False,-0.4861397989043146,True,False,False,0.13892419636249542,0.9457364082336426,11,227512320,123,completed,T_beta_no_mutual,7.4323358135297894
0.9368770764119602,0.9580657155605906,11,0.9538075583176423,256,1,biological,Pollen,,,4.546593555249274,0.776284350179314,False,-0.45275219467118444,True,False,False,0.13873456418514252,0.9523810148239136,11,227512320,7,completed,T_beta_no_mutual,5.552924741059542
0.9401993355481728,0.9610353898677569,11,0.9590534742638828,256,1,biological,Pollen,,,4.802499423734844,0.7910400211216476,False,-0.4065028272205233,True,False,False,0.13946494460105896,0.9479511976242065,11,227512320,2025,completed,T_beta_no_mutual,7.171619958244264
0.9368770764119602,0.9562580360493971,11,0.9536073581478525,256,1,biological,Pollen,,,3.711311693303287,0.7690510659831469,False,-0.4452738113572859,True,False,False,0.1385393589735031,0.9512735605239868,11,227512320,3407,completed,T_beta_no_mutual,4.6549600251019
0.9368770764119602,0.9576625863763094,11,0.9517985459799246,256,1,biological,Pollen,,,5.023942947387695,0.7697295989087148,False,-0.459675694704187,True,False,False,0.13919377326965332,0.9501661062240601,11,227512320,42,completed,T_beta_no_snn,6.949611494317651
0.9335548172757475,0.9580582604265178,11,0.9534004276160645,256,1,biological,Pollen,,,3.940847453661263,0.7528784845217927,False,-0.4826947701920751,True,False,False,0.13892419636249542,0.9457364082336426,11,227512320,123,completed,T_beta_no_snn,4.811832341365516
0.9401993355481728,0.9610492343852464,11,0.9616351095230327,256,1,biological,Pollen,,,4.744330335408449,0.7401839343468792,False,-0.48682405227607756,True,False,False,0.13873456418514252,0.9523810148239136,11,227512320,7,completed,T_beta_no_snn,6.492242994718254
0.9401993355481728,0.9610353898677569,11,0.9590534742638828,256,1,biological,Pollen,,,3.4998171906918287,0.7362223053398167,False,-0.4622371344964908,True,False,False,0.13946494460105896,0.9479511976242065,11,227512320,2025,completed,T_beta_no_snn,4.722459033131599
0.9368770764119602,0.9612425893967662,11,0.9580747288921644,256,1,biological,Pollen,,,4.6635334976017475,0.7317731183032277,False,-0.48355811753316774,True,False,False,0.1385393589735031,0.9512735605239868,11,227512320,3407,completed,T_beta_no_snn,7.035969192162156
0.9368770764119602,0.9576625863763094,11,0.9517985459799246,256,1,biological,Pollen,,,4.18785803578794,0.3557519204842177,False,-0.4840552094817171,True,False,False,0.13919377326965332,0.9501661062240601,11,227512320,42,completed,T_beta_no_perturb,5.4958053259179
