epoch,loss,L_cut,L_orth,L_var,variance_min
1.0,223933408.0,0.13165093958377838,223933408.0,0.0,89.78148651123047
2.0,149270480.0,0.13291390240192413,149270480.0,0.0,78.54908752441406
3.0,99679824.0,0.13438422977924347,99679824.0,0.0,68.79344177246094
4.0,67457800.0,0.13606086373329163,67457800.0,0.0,60.22224426269531
5.0,46757056.0,0.13790878653526306,46757056.0,0.0,52.886634826660156
6.0,33474760.0,0.139899343252182,33474760.0,0.0,46.750335693359375
7.0,24863976.0,0.14199933409690857,24863976.0,0.0,41.703609466552734
8.0,19161076.0,0.14417773485183716,19161076.0,0.0,37.636024475097656
9.0,15269414.0,0.14640650153160095,15269414.0,0.0,34.42666244506836
10.0,12518405.0,0.14864800870418549,12518405.0,0.0,31.956613540649414
11.0,10501714.0,0.1508844494819641,10501714.0,0.0,30.105615615844727
12.0,8971275.0,0.153097465634346,8971275.0,0.0,28.760513305664062
13.0,7771937.0,0.15527090430259705,7771937.0,0.0,27.817161560058594
14.0,6807252.0,0.15740467607975006,6807252.0,0.0,27.192537307739258
15.0,6016895.5,0.1595015674829483,6016895.5,0.0,26.81065559387207
16.0,5360060.0,0.16155894100666046,5360060.0,0.0,26.610727310180664
17.0,4807559.0,0.16357414424419403,4807559.0,0.0,26.52903175354004
18.0,4338287.0,0.1655483841896057,4338287.0,0.0,26.52191162109375
19.0,3935566.75,0.16748522222042084,3935566.5,0.0,26.549991607666016
20.0,3586398.25,0.16939041018486023,3586398.0,0.0,26.58929443359375
21.0,3280586.5,0.17127346992492676,3280586.25,0.0,26.621591567993164
22.0,3010053.25,0.17314189672470093,3010053.0,0.0,26.641599655151367
23.0,2768412.5,0.17499683797359467,2768412.25,0.0,26.643665313720703
24.0,2550690.75,0.17684400081634521,2550690.5,0.0,26.623291015625
25.0,2353060.25,0.17869026958942413,2353060.0,0.0,26.582822799682617
26.0,2172583.75,0.18053869903087616,2172583.5,0.0,26.520225524902344
27.0,2007065.75,0.18239133059978485,2007065.625,0.0,26.435253143310547
