epoch,train_loss_before_step,exact_budget,effective_changed_coordinate_rate,support_change_rate,value_change_rate,total_absolute_change
1,1.0034092744648229,True,0.2693497814894636,0.0,0.2693497814894636,221954.732583493
2,0.993688780685951,True,0.2693497814894636,0.0,0.2693497814894636,222178.1422329545
3,0.9826415128634807,True,0.2693497814894636,0.0,0.2693497814894636,221998.67614532262
4,0.9652273104565353,True,0.2693497814894636,0.0,0.2693497814894636,221599.2891741544
5,0.944851513566642,True,0.2693497814894636,0.0,0.2693497814894636,220573.1557003036
6,0.9265863694450408,True,0.2693497814894636,0.0,0.2693497814894636,222201.40636844188
7,0.9140410811508296,True,0.2693497814894636,0.0,0.2693497814894636,221557.01947684586
8,0.9026245072883664,True,0.2693497814894636,0.0,0.2693497814894636,220556.05469753593
9,0.8935365003187538,True,0.2693497814894636,0.0,0.2693497814894636,221614.9645846188
10,0.8852116196091604,True,0.2693497814894636,0.0,0.2693497814894636,220116.89525374025
11,0.877915967469928,True,0.2693497814894636,0.0,0.2693497814894636,221190.35411074758
12,0.8721040418778343,True,0.2693497814894636,0.0,0.2693497814894636,222580.86897657067
13,0.8672342042356616,True,0.2693497814894636,0.0,0.2693497814894636,221313.00630794466
14,0.8633115426333928,True,0.2693497814894636,0.0,0.2693497814894636,220718.8687516153
15,0.8608191559141166,True,0.2693497814894636,0.0,0.2693497814894636,222739.7422619015
16,0.8557960475541623,True,0.2693497814894636,0.0,0.2693497814894636,223016.26182711124
17,0.8525501211027533,True,0.2693497814894636,0.0,0.2693497814894636,221124.91932006925
18,0.8493565010385038,True,0.2693497814894636,0.0,0.2693497814894636,220850.3105386272
19,0.8458784544604948,True,0.2693497814894636,0.0,0.2693497814894636,219740.2058244422
20,0.8431607535058968,True,0.2693497814894636,0.0,0.2693497814894636,221327.93846397102
21,0.8411636395929417,True,0.2693497814894636,0.0,0.2693497814894636,221133.40808100998
22,0.838552026227973,True,0.2693497814894636,0.0,0.2693497814894636,222036.64866387844
23,0.8367478804113307,True,0.2693497814894636,0.0,0.2693497814894636,221137.51975057274
24,0.833533144545281,True,0.2693497814894636,0.0,0.2693497814894636,220661.35557281226
25,0.8317389641228307,True,0.2693497814894636,0.0,0.2693497814894636,221927.82574485242
26,0.8300526534917254,True,0.2693497814894636,0.0,0.2693497814894636,219566.06011386216
27,0.8295986613551319,True,0.2693497814894636,0.0,0.2693497814894636,221427.80365808308
28,0.8269102068696442,True,0.2693497814894636,0.0,0.2693497814894636,220065.29960989207
29,0.826441074468167,True,0.2693497814894636,0.0,0.2693497814894636,221822.63925366104
30,0.8243349578188753,True,0.2693497814894636,0.0,0.2693497814894636,220152.0606271699
